#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PI5Z_2h.txt#:type=:list
#Associated Gene Name	XPI5Z_2h_Rep1	XPI5Z_2h_Rep2	XPI5Z_2h_Rep3	XPI5Z_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant PI5Z_2h_DMSO_2h	C: Student's T-test significant	N: Valid values XPI5Z_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value PI5Z_2h_DMSO_2h	N: Student's T-test q-value PI5Z_2h_DMSO_2h	N: Student's T-test Difference PI5Z_2h_DMSO_2h	N: Student's T-test Test statistic PI5Z_2h_DMSO_2h
C4orf27	15.5234	15.6737	15.689	15.5569	15.7162	15.8628	15.6821	15.2792			4	4	0.0658192	0.940754	-0.0243421	-0.184937
UCKL1	15.719	15.9346	15.9962	15.8203	15.8475	15.7356	15.5917	15.4387			4	4	1.02522	0.30902	0.214169	1.98507
TMEM160	16.6337	16.6121	16.8106	16.7223	17.5132	17.0468	17.051	16.8747			4	4	1.5964	0.174481	-0.426732	-2.95863
COMMD8	15.5577	15.8627	15.9805	15.7397	16.0418	15.852	15.9512	16.0933			4	4	0.975778	0.329489	-0.199414	-1.90295
NDUFB11	18.6567	18.441	18.4504	18.4461	18.4439	18.5733	18.614	18.3535			4	4	0.0100016	0.991509	0.00237226	0.029747
MRPL16	17.5878	17.464	17.5399	17.6263	17.326	17.3708	17.4731	17.5169			4	4	1.24758	0.244902	0.132817	2.35658
NHP2	17.4288	17.6958	17.522	17.6203	17.4991	17.6293	17.4211	17.6017			4	4	0.14622	0.867788	0.0289416	0.384119
OCIAD1	18.9628	18.818	18.8234	18.6969	18.6309	18.7469	18.7651	18.6861			4	4	0.969992	0.329366	0.118024	1.89335
ADPRHL2	17.8755	17.8866	17.8718	17.8986	17.8837	17.8806	17.8994	17.926			4	4	0.555347	0.540215	-0.0143023	-1.19166
MARCH5	16.7661	16.6059	16.6654	16.7287	16.5121	16.5289	16.6689	16.4735			4	4	1.40923	0.206766	0.145655	2.63165
HYPK	19.6912	19.6657	19.6744	19.7158	20.0267	20.1732	19.8082	19.529			4	4	0.678355	0.473511	-0.197517	-1.40465
RAB20	17.5927	17.4592	17.5505	17.4178	17.3412	17.3476	17.5497	17.4291			4	4	0.673899	0.476099	0.0881567	1.39704
LYAR	16.827	16.9387	16.991	17.0861	16.736	16.8566	16.8283	16.9825			4	4	0.723021	0.445285	0.10986	1.48055
IMPAD1	18.5384	18.5091	18.3077	18.5055	18.6255	18.5187	18.4511	18.3534			4	4	0.103773	0.906083	-0.0219951	-0.281946
CHCHD3	18.8017	18.8046	18.9132	19.0133	18.7689	18.8285	18.8955	18.9024			4	4	0.233049	0.794783	0.0343528	0.577314
MED29	16.6	16.7064	16.4276	16.7865	16.4325	16.2469	16.4672	16.5729			4	4	0.999522	0.32004	0.20025	1.94239
DUS2	16.4922	16.2274	16.3501	16.4782	16.2317	16.1634	16.2428	16.4408			4	4	0.653381	0.487368	0.117279	1.36192
CMTM6	17.503	17.6947	17.767	17.7717	17.4786	17.7427	17.6889	17.6654			4	4	0.184729	0.838225	0.0402021	0.472097
TMEM260	14.4845	13.9945	14.0299	13.1346	14.6804	14.8977	13.9793	13.7397			3	4	0.474663	0.594729	-0.413409	-1.04749
SIRT5	16.7379	16.6881	16.569	16.8674	16.6865	16.4681	16.8922	16.8921			4	4	0.0569779	0.947307	-0.0191441	-0.16144
GFOD1	15.1447	15.1058	15.0439	14.8588	14.3791	14.5985	14.8366	14.7074			4	4	1.90465	0.13859	0.40788	3.52418
MIOS	16.0168	16.095	15.8588	15.9019	15.9474	15.7328	15.935	16.034			4	4	0.277007	0.752171	0.0558193	0.668907
SMPD4	18.0422	18.0088	17.8713	17.9637	17.8467	17.7152	17.7711	17.658			4	4	2.19116	0.12108	0.223799	4.08862
CWC25	15.5665	15.3707	15.3583	15.6689	15.4615	15.4605	15.5355	15.3379			4	4	0.19234	0.830219	0.0422542	0.489025
TEX10	17.4028	17.2943	17.3851	17.3115	17.4294	17.3316	17.3729	17.3772			4	4	0.38246	0.664297	-0.0293117	-0.876409
THUMPD1	18.7727	18.5222	18.4157	18.6967	18.7725	18.5856	18.6678	18.6271			4	4	0.281352	0.748119	-0.0613985	-0.677776
P4HTM	16.5067	16.155	16.2057	15.7502	14.1216	15.3155	15.6295	15.9193			4	3	1.11843	0.283004	0.907906	2.14017
TOR4A	17.4061	17.2769	17.2436	17.3583	17.2786	17.2731	17.3773	17.3463			4	4	0.0176511	0.984134	0.00234985	0.0520588
TRMT1	16.6299	16.7245	16.6964	16.7115	16.75	16.803	16.7953	16.4269			4	4	0.0118415	0.990359	-0.00323963	-0.0351476
GDAP2	16.7382	16.4163	16.3017	16.0932	16.5584	16.1427	16.1341	15.8091			4	4	0.508167	0.57119	0.226285	1.10788
NDE1	17.029	17.0203	16.8064	17.0021	16.9605	16.8747	16.6516	16.7315			4	4	0.931501	0.346481	0.159884	1.82941
BRE	17.0068	16.8005	16.9718	16.8422	16.7937	16.7414	16.9235	16.8737			4	4	0.517834	0.564607	0.0722528	1.12516
QPCTL	17.1454	16.7853	16.7961	16.833	17.1174	16.594	16.7336	16.8054			4	4	0.221462	0.80283	0.0773568	0.55255
KCTD5	15.8813	15.9977	15.6501	16.188	15.813	15.7539	15.5747	15.5407			4	4	1.02149	0.310025	0.258719	1.97888
CDKN2AIP	16.2579	16.1847	16.2979	16.3148	16.0768	16.0975	16.1391	16.1704			4	4	2.14666	0.119087	0.142872	3.99813
DNAJB12	15.866	16.1982	16.2997	16.3576	15.9521	16.2119	16.2055	16.3938			4	4	0.0250696	0.975808	-0.0104525	-0.0733528
NSMCE4A	16.6306	16.9561	16.9708	16.8811	17.3546	17.0028	16.9891	17.0559			4	4	1.07434	0.295866	-0.24093	-2.06674
GAR1	19.0896	19.2313	19.1916	19.268	19.2014	19.1642	19.1664	19.184			4	4	0.157113	0.858088	0.016149	0.409422
SLC39A1	16.7876	16.6502	16.1288	16.7159	16.1262	16.1848	15.8343	14.7871			4	4	1.2394	0.246742	0.837527	2.34279
PPP4R2	17.3987	17.8682	17.7311	17.8576	17.4621	17.6486	17.589	17.7694			4	4	0.323135	0.709779	0.0966063	0.761549
DPP3	19.5229	19.5048	19.4951	19.3773	19.6608	19.8262	19.5828	19.5613			4	4	1.42849	0.205347	-0.182735	-2.66482
AATF	17.7487	17.7467	17.8116	17.8297	17.9489	17.8534	17.8758	17.6176			4	4	0.211552	0.812928	-0.0397563	-0.531146
DDX56	19.1052	19.249	19.2366	19.2502	19.0249	19.0969	19.0186	19.03			4	4	2.26101	0.119698	0.167647	4.23289
B3GNT2	16.3244	16.3689	16.3124	16.1043	16.3754	16.5608	16.4597	16.1943			4	4	0.577817	0.525988	-0.120041	-1.23109
TERF2IP	14.9386	14.87	14.7554	14.6102	14.5967	14.4817	14.3289	14.123			4	4	1.77643	0.149476	0.410951	3.28428
BCLAF1	19.0352	19.138	19.1714	19.1479	18.9479	19.0214	19.1535	19.3765			4	4	0.00564026	0.995761	-0.00166512	-0.0168576
UTP6	16.981	17.2299	17.3708	17.2054	17.1068	17.2907	17.2888	17.4166			4	4	0.326495	0.706546	-0.0789557	-0.768174
COA4	17.2821	17.4564	17.216	17.7407	17.2374	16.7975	16.9267	16.914			4	4	1.63475	0.173827	0.454895	3.027
TAB2	14.9013	15.3108	15.3695	14.7183	15.2001	15.0315	15.663	15.1343			4	4	0.376088	0.66855	-0.182262	-0.864275
MRPL39	17.8148	17.9233	17.8189	17.9411	17.8939	17.7605	17.967	17.8718			4	4	0.00742903	0.994505	0.00120401	0.0221592
MLTK	16.7983	16.7086	16.525	16.548	16.9693	16.8189	16.6562	16.8886			4	4	1.04505	0.304057	-0.188306	-2.01803
TMOD3	19.7404	19.7746	19.7283	19.7439	19.7311	19.7602	19.7269	19.8448			4	4	0.268189	0.760292	-0.0189419	-0.650813
BET1L	16.1552	15.607	15.1691	16.4375	16.6097	15.485	15.1921	16.4879			4	4	0.0805721	0.926684	-0.101454	-0.223356
DONSON	14.6027	14.9311	15.0716	15.056	16.6608	16.1043	15.0781	14.976			4	4	0.955653	0.335838	-0.789429	-1.86953
NKIRAS2	16.7626	16.5676	16.5813	16.5816	16.2976	16.3316	16.3741	16.3373			4	4	2.964	0.0886957	0.288154	5.86506
PLEK2	16.5049	16.7048	16.7026	16.8273	16.4652	16.696	16.7224	16.7538			4	4	0.100008	0.909363	0.0255408	0.27258
UGGT2	18.1052	17.82	17.7604	17.7442	18.0984	17.8914	17.7086	17.884			4	4	0.122945	0.887133	-0.0381212	-0.328839
UGGT1	19.3062	19.1935	19.227	19.1064	19.4303	19.3216	19.2942	19.3252			4	4	1.41078	0.206445	-0.134547	-2.63432
CDK12	16.76	16.473	16.5528	16.7632	17.0195	16.789	16.9583	16.4914			4	4	0.601933	0.511829	-0.177304	-1.27313
RRN3	15.5374	15.5603	15.54	15.7851	15.7423	15.7554	15.3003	15.3461			4	4	0.20113	0.823123	0.0696998	0.508402
FASTKD2	16.1742	16.5294	16.4254	16.298	16.2973	16.5484	16.2976	16.2695			4	4	0.0118823	0.990452	0.00356531	0.035267
TVP23B	15.4137	15.774	15.6463	15.819	15.1526	15.4059	15.132	14.9118			2	4	2.03315	0.126415	0.512685	3.77217
GTSE1	14.1354	14.0603	14.114	14.6563	14.0852	14.0732	14.0358	14.03			4	4	0.632733	0.496415	0.185463	1.32642
TECR	20.2836	20.1771	20.3207	20.236	20.2239	20.1367	20.1556	20.222			4	4	0.926024	0.349199	0.0697856	1.8203
ERAP1	20.2648	20.044	20.2564	19.9602	20.594	20.2178	20.2347	20.2246			4	4	0.767801	0.421693	-0.186425	-1.5561
UBAP1	17.0227	16.9539	16.8641	16.6096	17.2388	16.9551	17.1217	17.2839			4	4	1.31345	0.227749	-0.287304	-2.46798
ACTR10	17.035	16.9643	16.8271	16.8257	17.5964	17.2947	17.068	17.0741			4	4	1.36752	0.216583	-0.345285	-2.56011
USE1	15.3961	15.9266	15.7482	15.6033	16.3621	16.0804	16.0811	16.2045			4	4	2.11268	0.117617	-0.513441	-3.92978
CISD1	15.1628	15.6995	15.982	15.9501	15.7048	15.8057	15.7343	16.2254			4	4	0.317956	0.713871	-0.168931	-0.751305
GGA3	17.4167	17.3125	17.2982	17.3415	17.3755	17.2872	17.3068	17.205			4	4	0.507278	0.571675	0.0485969	1.10629
C9orf78	15.9491	16.0227	16.1029	16.2503	15.795	16.0855	16.0624	16.3549			4	4	0.017584	0.983751	0.00681067	0.0518646
FAM120A	18.56	18.5793	18.5754	18.583	18.4306	18.4314	18.5035	18.4762			4	4	3.06619	0.0937143	0.113958	6.13412
SMARCAL1	15.8843	15.375	15.6809	15.9938	16.5944	16.7321	16.5411	15.7684			4	4	1.4115	0.207236	-0.67549	-2.63555
GLTP	17.5032	17.3825	17.4797	17.2928	17.403	17.1919	17.476	17.1062			4	4	0.565592	0.531707	0.120283	1.20967
SPG21	16.0113	16.178	16.1606	16.2336	16.327	16.195	16.145	16.2132			4	4	0.567642	0.530693	-0.0741267	-1.21327
MRPL35	16.554	17.1847	17.1658	16.6586	16.8765	16.7909	17.0901	16.36			4	4	0.194363	0.829402	0.111391	0.4935
UBP1	14.5588	15.4563	14.717	15.1809	16.9288	16.4023	15.3322	15.5038			4	4	1.31505	0.227684	-1.06352	-2.4707
SACS	14.0115	13.7884	13.5371	13.4881	14.8357	15.3249	13.8078	12.9496			4	4	0.42739	0.634865	-0.52326	-0.96076
COQ3	14.8952	14.6635	14.843	15.0901	15.011	15.0559	15.0136	13.4299			4	3	0.243744	0.784362	0.245313	0.599929
MTCH1	18.8115	18.7357	18.7245	18.7839	18.7905	18.7372	18.6321	18.8004			4	4	0.218721	0.80605	0.0238657	0.546651
NUDT4	18.8532	19.0873	19.2505	18.9742	19.0746	19.2089	19.2265	19.4003			4	4	0.87075	0.371122	-0.186263	-1.72834
HSPBP1	19.4403	19.5456	19.5855	19.5825	19.7248	19.725	19.6919	19.5001			4	4	0.980986	0.326747	-0.121949	-1.9116
MAT2B	18.2927	18.2189	18.2423	18.2999	18.0497	18.168	18.1587	18.2646			4	4	1.12119	0.282011	0.103192	2.14477
MYOF	21.3217	21.3485	21.3624	21.2618	21.2981	21.2843	21.3223	21.3805			4	4	0.025317	0.976439	0.00227928	0.0740574
ITSN2	15.1588	15.041	14.98	15.0115	15.0798	14.8362	14.9801	15.0001			4	4	0.533275	0.552816	0.0738027	1.15264
GLTSCR1	15.1452	15.1157	15.4009	15.2612	14.6656	14.6489	14.9974	14.9562			3	4	1.97422	0.130662	0.413712	3.65746
GLTSCR2	17.7138	17.6442	17.6671	17.9299	17.7836	17.8647	17.7201	17.639			4	4	0.0571648	0.947251	-0.013114	-0.161941
EHD3	18.833	18.7927	18.9843	19.0863	19.0183	19.0357	19.0635	19.1195			4	4	0.968058	0.329824	-0.135189	-1.89013
EHD2	16.6759	16.9207	16.8869	16.991	17.2199	17.1249	16.9481	16.8183			4	4	0.684691	0.46974	-0.159164	-1.41545
ARHGEF12	14.2302	14.2921	14.0229	14.3445	14.1579	13.5942	13.9341	13.764			4	4	1.37864	0.212793	0.359908	2.57913
CNOT2	17.6809	17.675	17.6401	17.5212	17.5068	17.4315	17.5191	17.5819			4	4	1.3169	0.227354	0.119494	2.47384
NCKIPSD	16.6464	16.4992	16.5841	16.4082	16.7311	16.5989	16.5836	16.394			4	4	0.192778	0.830351	-0.0424237	-0.489996
OGFR	18.9718	18.9522	18.9738	19.0743	19.0429	18.7599	18.8819	18.7159			4	4	0.929826	0.348012	0.142885	1.82662
FLRT3	16.5476	16.5541	16.7909	16.5715	16.0378	16.165	16.3936	16.5789			4	4	1.27936	0.236613	0.322192	2.41023
CHMP5	18.4625	18.2833	18.241	18.2686	18.2056	18.1605	18.1319	18.6013			4	4	0.120426	0.891729	0.0390038	0.322753
COMMD9	15.6394	15.1825	15.8977	15.7045	16.2424	16.0566	15.9711	15.5656			4	4	0.851017	0.381233	-0.35292	-1.69544
CNIH4	20.1971	19.5126	19.9154	19.6276	19.82	19.7464	19.97	19.5635			4	4	0.0784217	0.928365	0.0381551	0.217815
CWC15	17.1873	17.2352	17.3097	17.052	17.2098	17.2601	17.2982	17.7506			4	4	0.645428	0.492247	-0.183641	-1.34827
MRPL15	18.1443	18.1971	18.275	18.3273	18.2176	18.3467	18.335	18.2737			4	4	0.524872	0.559109	-0.0573244	-1.13771
THYN1	18.4528	18.3645	18.2899	18.2564	18.4531	18.4272	18.2084	18.3374			4	4	0.0799234	0.927638	-0.015604	-0.221687
CRIPT	17.6387	17.7558	17.5327	17.4046	17.6404	17.2453	17.5385	17.341			4	4	0.564757	0.532324	0.141621	1.2082
CCDC59	15.8652	16.0667	16.2866	16.1249	16.1329	16.711	16.0264	16.4957			4	4	0.682074	0.47107	-0.255682	-1.41099
NDUFAF4	17.1549	17.0525	17.329	17.0535	17.3945	17.3469	17.2919	17.3782			4	4	1.6093	0.171117	-0.205421	-2.98157
PTPLAD1	19.2283	19.4202	19.6032	19.2205	19.4832	19.6277	19.7502	19.6057			4	4	1.23891	0.246704	-0.248629	-2.34197
MED11	14.659	15.0834	15.0636	15.3463	14.6868	14.6622	14.8864	14.9394			4	4	0.761724	0.424365	0.244405	1.54588
EMC3	18.6108	18.5819	18.7167	18.5813	18.4751	18.6985	18.6094	18.5351			4	4	0.314633	0.71625	0.0431538	0.744712
NDUFA13	18.0302	17.9939	18.2609	18.0767	18.2098	18.2969	18.2513	18.2552			4	4	1.40878	0.206832	-0.162885	-2.63088
PDP1	15.5905	15.3043	15.2694	15.378	15.9198	15.2246	15.2045	14.9831			4	4	0.0886057	0.918716	0.0525484	0.243886
KCMF1	14.9059	14.4327	14.8138	15.1526	14.7323	14.7558	14.4632	14.8829			4	4	0.281649	0.748277	0.117712	0.678381
RAI14	16.0569	15.9327	15.9798	15.8887	15.4846	15.6515	15.9582	15.8933			4	4	0.966351	0.330273	0.217607	1.8873
VAPA	19.676	19.4442	19.7203	19.5209	19.6265	19.5861	19.5213	19.7863			4	4	0.180194	0.8416	-0.0396919	-0.461942
MRPL27	16.8445	16.8366	16.5818	16.9153	16.7038	16.6527	16.5054	16.8279			4	4	0.579057	0.525504	0.12206	1.23326
TBC1D7	12.9231	14.4718	13.9385	14.3033	14.361	14.9162	14.6135	14.5778			4	4	0.996721	0.32077	-0.707958	-1.93773
RNF181	16.7904	17.0185	16.5394	16.4884	17.2659	17.5724	17.6042	17.0376			4	4	1.96187	0.131197	-0.660876	-3.63363
GSKIP	16.2255	16.4223	16.5829	16.7489	16.6761	16.8536	16.7944	17.1426			4	4	1.32535	0.227033	-0.371792	-2.48821
TMEM14C	16.7642	16.6147	16.838	17.3012	18.7083	17.4693	16.7098	16.4851			4	4	0.387885	0.661498	-0.463585	-0.886703
TMEM9	16.5135	17.1367	16.5403	17.0075	16.2751	16.4059	16.8866	17.0781			4	4	0.222202	0.802573	0.138053	0.55414
TOMM7	12.6061	11.2022	12.4786	12.2048	11.5502	13.1595	13.6842	17.1236			2	4	0.702317	0.456155	-1.75648	-1.44544
CXXC1	14.2113	14.4696	14.0997	14.2932	13.5342	13.598	14.1102	14.2219			4	4	1.09343	0.290075	0.402334	2.0985
SH3BP4	17.3904	17.2759	17.1453	17.2854	17.4003	17.3035	17.172	17.1818			4	4	0.04661	0.957497	0.00986481	0.133405
SEPT10	18.0082	17.998	18.0055	17.9522	18.1355	18.1475	18.0301	18.1687			4	4	2.07733	0.121266	-0.129492	-3.85931
GMIP	14.3948	14.4027	14.0456	13.2309	14.8089	14.5166	13.9469	13.6146			4	4	0.20956	0.814716	-0.203248	-0.526817
ABRACL	20.1212	20.147	20.2212	20.4327	20.9427	20.8351	20.8435	20.3401			4	4	1.80328	0.146786	-0.509832	-3.33393
CAMSAP3	15.7759	15.6088	15.6064	15.5782	15.5658	15.4996	15.5754	15.6165			4	4	0.749276	0.428852	0.0780048	1.52491
PHRF1	15.1105	15.8861	15.6888	16.0995	15.7141	15.6946	15.7889	15.7657			4	4	0.0749371	0.931819	-0.0446022	-0.208794
CALCOCO1	15.5517	15.8059	15.9427	15.6708	15.7046	15.8085	15.9036	16.0378			4	4	0.501363	0.575906	-0.120808	-1.09568
KIAA1522	17.036	16.8558	16.8407	16.7187	16.3747	16.5656	16.6885	16.8584			4	4	1.02821	0.308833	0.240961	1.99004
POGK	13.4559	14.2829	14.1507	15.523	16.554	16.7066	16.0082	14.8168			4	4	1.47626	0.198155	-1.66824	-2.74755
VPS18	17.1892	17.0605	17.0051	16.9994	16.8283	16.8198	16.8415	16.8509			4	4	2.66217	0.112394	0.228443	5.12065
RCC2	20.2609	20.21	20.3271	20.3355	20.2676	20.1703	20.3441	20.3442			4	4	0.0121442	0.990383	0.00182915	0.0360338
KIAA1468	14.9714	14.9725	15.1708	15.1972	15.275	15.3028	15.2284	15.4726			4	4	1.60446	0.172717	-0.241735	-2.97296
DIP2B	15.4756	15.4681	15.1897	15.6216	15.4023	15.169	15.2939	15.2428			4	4	0.779184	0.416121	0.161741	1.57524
SLAIN2	16.0003	16.1651	16.0135	16.2289	15.8222	15.939	15.9344	16.2375			4	4	0.518606	0.564001	0.118698	1.12654
TENM3	16.1207	16.6548	16.7399	16.7845	16.2367	16.4735	16.6104	16.2175			4	4	0.477754	0.592066	0.190457	1.0531
USP36	15.8389	15.9876	16.0434	15.782	15.5591	15.721	15.7439	16.012			4	4	0.660047	0.483806	0.153982	1.37335
BCCIP	18.6788	18.584	18.7043	18.5804	18.452	18.5537	18.6697	18.6202			4	4	0.507435	0.571601	0.0629869	1.10657
MST4	17.6851	17.8577	17.8521	17.9982	17.977	18.0754	17.9553	17.9498			4	4	1.03649	0.306738	-0.141105	-2.0038
PTGFRN	15.9596	15.8544	15.7002	16.1829	15.8951	15.7928	15.8957	15.6775			4	4	0.42547	0.635332	0.108983	0.957196
CTTNBP2NL	16.3158	16.3016	16.4187	16.3521	16.2768	16.3071	16.5084	16.5921			4	4	0.402114	0.651624	-0.0740809	-0.91356
TMEM181	13.6656	13.791	12.9855	13.4257	13.3227	13.2624	12.9121	14.4846			4	2	0.02527	0.976394	-0.0284767	-0.0739237
CHD7	16.772	16.7962	16.7717	16.7933	16.6955	16.8998	16.71	16.5958			4	4	0.399891	0.65367	0.0580244	0.909377
HEATR5B	15.8273	15.8456	15.9048	15.79	15.9043	15.9213	15.9364	15.811			4	4	0.668166	0.479319	-0.0513065	-1.38724
FAM135A	15.8042	15.3652	15.2506	15.0771	15.8058	16.0343	15.5135	14.4126			4	4	0.0609349	0.944216	-0.0672858	-0.172002
ZNFX1	13.6824	13.9759	13.9611	13.9548	14.301	13.7696	13.7951	13.7566			4	4	0.0275512	0.976043	-0.012037	-0.0804031
RRBP1	20.5503	20.3796	20.2699	20.2373	20.3992	20.2457	20.2327	20.3186			4	4	0.317192	0.714291	0.0602212	0.749791
CPSF2	17.4894	17.6857	17.6212	17.7077	17.4901	17.7426	17.7415	17.7071			4	4	0.228598	0.796579	-0.044301	-0.567833
LARS	19.9945	19.8529	20.0701	19.9811	20.1956	20.0268	20.1212	20.1742			4	4	1.41271	0.206783	-0.154819	-2.63764
RCOR3	12.6629	13.7881	14.0998	14.3723	14.5789	14.1134	13.5663	14.1176			4	3	0.367218	0.675288	-0.363287	-0.847307
EIF2AK4	17.0781	16.9562	16.786	17.0049	17.013	17.0346	16.9744	16.7398			4	4	0.060779	0.944348	0.0157981	0.171588
TBC1D14	13.048	12.3134	12.7769	12.224	13.8155	12.7675	12.9185	12.3811			4	4	0.478192	0.592022	-0.380064	-1.05389
CGN	19.9047	20.1256	20.0861	20.0721	19.8116	20.0056	20.0095	20.0594			4	4	0.466124	0.602086	0.0756388	1.03196
RBM27	17.0813	17.1913	17.242	17.2331	17.0404	16.9201	17.1294	16.9944			4	4	1.56062	0.182693	0.165834	2.89529
KANSL3	14.7359	15.1688	15.0059	14.6007	15.632	15.3102	15.1529	14.6184			4	4	0.568023	0.531224	-0.300517	-1.21394
ANKFY1	17.3022	17.4875	17.4715	17.4172	17.7435	17.6423	17.4983	17.523			4	4	1.3805	0.212384	-0.182161	-2.58233
SUCLA2	19.3601	19.2971	19.3951	19.2945	19.2254	19.3145	19.3995	19.3728			4	4	0.0674838	0.939481	0.00866604	0.18932
WRAP73	15.4731	14.7096	14.983	14.9954	15.8273	15.1924	15.3829	15.0033			4	4	0.623973	0.500689	-0.311193	-1.3113
GMPR2	17.3834	17.3508	17.5646	17.6185	17.2216	17.2968	17.5209	17.5502			4	4	0.33315	0.702106	0.0819378	0.781253
STX18	16.086	16.7067	16.5912	16.8026	17.0003	17.1282	16.7921	16.8988			4	4	1.23419	0.248531	-0.408221	-2.33402
DPM3	16.473	16.6777	16.5823	16.6464	16.6793	16.4662	16.4914	16.1712			4	4	0.588188	0.519764	0.142808	1.24921
IMPACT	13.5841	13.1077	13.5362	13.491	14.6684	14.112	13.5884	13.4819			4	4	0.923116	0.349396	-0.53295	-1.81547
ATXN10	18.7451	18.8548	18.6868	18.831	18.605	18.6442	18.617	18.6283			4	4	2.10813	0.118744	0.155759	3.92067
NCDN	16.9513	16.9187	16.8539	16.7978	16.789	16.7347	16.7722	16.8483			4	4	1.19639	0.255076	0.0943484	2.27052
TFIP11	16.084	16.4001	16.274	16.3295	16.0985	16.2746	16.2285	16.2267			4	4	0.361046	0.680569	0.0648289	0.835445
EPS15L1	18.4677	18.3321	18.2065	18.2741	18.2957	18.1274	18.2575	18.168			4	4	0.789194	0.412944	0.107914	1.59204
ORC3	16.6843	16.706	16.6147	16.6659	16.8737	16.7549	16.5177	16.4427			4	4	0.0713274	0.936047	0.0204401	0.199394
SAE1	19.2003	19.3181	19.3029	19.4735	19.2509	19.366	19.3571	19.4465			4	4	0.176699	0.843231	-0.0314207	-0.45408
COPG2	18.3897	18.1824	18.0593	18.1846	18.4433	18.236	18.0849	18.2311			4	4	0.172826	0.845593	-0.0447984	-0.44533
PI4KB	17.1695	17.2517	17.1172	16.9352	17.121	17.187	16.839	17.0229			4	4	0.317635	0.713895	0.0759268	0.750669
COMMD3	16.8561	16.7112	16.6218	16.5578	17.167	17.0721	16.722	16.2616			4	4	0.22179	0.803054	-0.118949	-0.553255
GNG12	19.3655	19.2199	19.0288	18.8904	18.9409	18.8791	19.15	19.3106			4	4	0.148415	0.866047	0.0560188	0.389246
RABL2A	14.2104	15.0555	15.4528	15.4682	15.608	15.4937	15.7875	14.7463			4	3	0.432649	0.631221	-0.362171	-0.970503
RABL2B	14.2104	15.0555	15.4528	15.4682	15.608	15.4937	15.7875	14.7463			4	3	0.432649	0.631221	-0.362171	-0.970503
MTRR	14.9017	15.1197	14.943	14.9888	14.7483	14.92	14.6092	14.8695			4	4	1.27489	0.238276	0.201517	2.40266
UXT	17.7461	17.5825	17.3082	17.2794	17.2883	17.5835	17.3939	17.4533			4	4	0.146604	0.867973	0.0492764	0.385018
ASH2L	16.5898	17.2322	17.3128	17.1363	17.097	17.4352	17.5537	17.3027			4	4	0.714966	0.450079	-0.279355	-1.46691
DHCR7	18.3272	18.3005	18.5136	18.4372	18.242	18.411	18.5235	18.4967			4	4	0.108916	0.900489	-0.0237131	-0.294654
HDAC6	13.3746	14.0053	14.684	14.5593	16.3596	16.1476	15.2668	14.5651			4	4	1.50446	0.190447	-1.42893	-2.79671
SPAST	13.8909	14.4378	14.3233	14.8833	14.3071	14.5959	14.6055	14.93			4	4	0.415762	0.641744	-0.22575	-0.939123
METTL1	17.4317	17.3725	17.5269	17.5132	17.6942	17.8779	17.6783	17.6915			4	4	2.42632	0.118561	-0.274399	-4.58594
GULP1	15.9401	16.2464	16.0982	16.3944	16.4227	17.1182	16.2082	16.3071			4	4	0.740256	0.434303	-0.344251	-1.50969
VPS29	18.657	18.7017	18.5717	18.5625	18.9972	18.8063	18.6512	18.6372			4	4	0.826799	0.392396	-0.149772	-1.65501
EIF3K	19.5656	19.6915	19.4252	19.7101	19.6168	19.6027	19.3046	19.5327			4	4	0.372562	0.672019	0.0838943	0.857541
GRHPR	18.9838	18.9026	18.8873	18.8096	18.801	18.8106	18.9561	18.8637			4	4	0.318965	0.713359	0.0379467	0.753304
CTSZ	16.2522	16.8776	16.8878	16.9945	16.314	16.7169	17.0757	17.0826			4	4	0.0632534	0.941822	-0.0442929	-0.178156
RPS6KB2	15.4414	15.3209	15.1505	15.3067	14.9402	15.0077	14.8915	14.6983			4	4	2.48153	0.109296	0.420434	4.70771
DNAJB11	18.6367	18.9714	18.9408	19.0368	18.8093	19.0428	18.9877	18.9975			4	4	0.249795	0.778015	-0.0628972	-0.612628
RNF14	18.3394	18.012	17.5852	18.112	18.3597	18.0388	18.0254	18.0167			4	4	0.219708	0.80562	-0.0979891	-0.548776
UBA2	20.223	20.3589	20.3821	20.3773	20.2464	20.3622	20.3971	20.4297			4	4	0.165509	0.851342	-0.0235643	-0.428694
FAM8A1	15.901	15.8842	15.5331	16.0165	15.6934	15.6784	15.7774	15.7033			4	4	0.520414	0.561594	0.120571	1.12977
MORF4L1	16.7987	17.0359	16.9496	17.107	17.392	17.2529	16.7965	16.8468			4	4	0.249981	0.778241	-0.099247	-0.613016
NXF1	18.2787	18.4946	18.4146	18.3582	18.4379	18.4706	18.4018	18.4424			4	4	0.494367	0.578779	-0.051641	-1.08311
SEL1L	16.2008	16.2502	16.3106	16.2369	16.2057	16.3448	16.3384	16.3939			4	4	0.754927	0.42718	-0.071084	-1.53443
B4GALT7	14.6209	15.1247	15.0592	14.665	15.2811	15.0485	15.0967	14.9092			4	4	0.692259	0.463836	-0.216428	-1.42834
