#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PD_2h.txt#:type=:list
#Associated Gene Name	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant PD_2h_DMSO_2h	C: Student's T-test significant	N: Valid values XPD_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value PD_2h_DMSO_2h	N: Student's T-test q-value PD_2h_DMSO_2h	N: Student's T-test Difference PD_2h_DMSO_2h	N: Student's T-test Test statistic PD_2h_DMSO_2h
TSSC1	16.5596	16.9852	17.1036	17.1916	16.9496	16.9302	17.1685	17.0696			4	4	0.179885	0.97239	-0.0694933	-0.461248
CDCA8	17.2279	17.038	16.6592	17.0754	17.0497	17.1079	16.6785	16.7372			3	4	0.271691	0.952824	0.106821	0.658015
SOWAHC	15.5048	15.8087	15.9096	15.9846	16.5872	15.6075	15.7917	16.0679			4	4	0.389355	0.927596	-0.211648	-0.889488
FASTKD1	14.6903	14.6698	14.285	14.7621	13.8883	14.1275	14.2294	15.1478			3	4	0.371843	0.928732	0.253529	0.856166
BOLA3	15.6996	15.7729	15.9262	15.7619	15.3076	16.0011	15.9217	16.2722			4	4	0.156757	0.978604	-0.0855169	-0.408599
HS1BP3	13.7395	16.647	16.9	16.6754	16.3949	16.5467	16.8043	16.4697			4	4	0.314061	0.942775	-0.563418	-0.743577
TAF1B	12.022	13.6489	14.0515	12.6264	13.4893	13.4796	13.516	14.1106			4	1	0.530135	0.878314	-0.561669	-1.14706
WDR81	13.3427	12.5569	12.9319	12.8485	13.6051	12.9638	12.9502	12.9745			4	3	0.390124	0.927498	-0.203408	-0.890943
ACTBL2	22.6334	21.6878	22.0976	22.054	22.6226	22.9266	22.3699	23.4751			4	4	1.25901	0.583982	-0.73038	-2.37584
CCDC93	15.099	15.4244	15.4075	15.3261	15.1303	15.5153	15.642	15.3364			4	4	0.284471	0.947983	-0.0917256	-0.684122
ESCO2	15.451	14.7277	14.5534	14.4958	13.8474	14.1768	14.5246	14.5319			4	3	1.00835	0.661602	0.536821	1.95705
EAPP	17.3645	18.0219	17.9797	18.0695	18.1673	17.9003	17.8125	17.8027			4	4	0.124131	0.986374	-0.0618219	-0.331699
OCIAD2	18.947	18.6098	18.6237	18.6057	18.5503	18.7968	18.7628	18.6874			4	4	0.00926713	0.997534	-0.00275517	-0.0275851
SFT2D3	19.8762	19.949	19.7912	19.8264	19.3638	16.8239	17.8322	17.1453			3	4	1.97425	0.41695	2.06943	3.65752
PAN3	13.4693	14.454	14.6886	14.688	15.0733	14.9644	15.1652	15.5025			4	4	1.46097	0.505087	-0.851363	-2.72101
PLEKHG4	15.714	15.4638	15.2064	15.2814	14.9291	15.4075	15.3895	15.6546			4	4	0.143269	0.980546	0.0712235	0.377204
TMEM41B	16.2683	15.4991	15.5047	15.5585	15.5941	15.6717	15.734	15.8973			4	4	0.0288056	0.995038	-0.0166323	-0.0839534
TMEM97	17.8276	17.6674	17.5952	17.8547	17.7602	17.8414	17.6601	17.5285			4	4	0.161819	0.977973	0.0386648	0.420248
TMEM128	16.9298	17.5801	17.1521	17.5538	17.1121	17.264	17.6765	17.4427			4	4	0.13171	0.984571	-0.0698743	-0.34986
YIF1B	16.8233	16.4992	16.5467	16.7178	16.4736	16.5962	16.4342	16.5093			4	4	0.87273	0.717125	0.143427	1.73164
ZNF326	17.2611	17.6183	17.5501	17.6043	17.3381	17.5785	17.5552	17.6385			4	4	0.0638273	0.991462	-0.0191097	-0.179675
NOM1	16.2935	15.6703	15.8685	15.8778	16.6347	16.0861	15.6689	15.8775			4	4	0.228383	0.964751	-0.139281	-0.567375
MEST	16.7042	16.8572	17.1355	16.9935	17.1868	17.1866	16.9397	16.4149			4	4	0.0156307	0.998741	-0.00942612	-0.0462015
PDZD11	17.2398	16.3061	16.7632	16.4744	16.3078	16.808	16.6037	17			4	4	0.0215859	0.995375	0.0160007	0.0633945
DNAJC21	15.9913	16.0563	15.9147	16.3934	16.0198	16.1176	16.2678	16.1961			4	4	0.206114	0.967295	-0.0613837	-0.51931
HERC4	16.6604	16.4812	16.6115	16.5872	16.8931	16.6279	16.6965	16.7017			4	4	1.10436	0.645193	-0.144745	-2.11671
PIGG	15.714	16.0764	16.0231	16.0806	15.9249	15.8046	15.9388	15.8969			4	4	0.388751	0.926834	0.0822146	0.888345
PPP6R3	18.8781	18.7354	18.4646	18.672	18.6267	18.6269	18.483	18.6216			4	4	0.478134	0.899458	0.0979676	1.05378
RABL3	16.143	15.9245	15.9188	15.5513	15.9614	16.091	15.8589	15.6667			4	4	0.0225863	0.994881	-0.0100639	-0.0662616
COQ5	15.6363	16.0929	16.3499	15.9679	16.4783	16.7267	16.4057	16.1517			4	4	1.19069	0.613443	-0.428849	-2.26096
SH3D19	16.1975	15.8319	15.7592	15.8605	15.7247	15.8301	15.9277	16.0686			4	4	0.0719272	0.992337	0.0244839	0.20096
EMC4	18.2289	18.1525	18.1821	18.0853	18.4724	18.1341	18.2591	18.082			4	4	0.349449	0.932326	-0.0747204	-0.813035
NOMO2	19.5671	19.7207	19.629	19.8132	19.8461	19.847	19.6556	19.5806			4	4	0.232525	0.96749	-0.0498362	-0.576199
EARS2	16.8096	16.8503	17.1097	17.0647	17.9193	16.8932	16.8194	16.9457			4	4	0.286152	0.947393	-0.185825	-0.687538
C3orf38	15.2082	15.7533	15.6559	15.7413	15.646	15.7298	15.5943	15.6569			4	4	0.201037	0.966311	-0.0670717	-0.508199
METTL10	15.8465	15.5307	15.9186	15.8965	15.8582	16.0668	15.7208	16.2646			4	4	0.560169	0.866147	-0.179543	-1.20014
MIA3	18.3478	18.4051	18.3697	18.3122	18.4779	18.3248	18.4156	18.3577			4	4	0.39903	0.926244	-0.0353103	-0.907757
PITRM1	19.3739	19.3901	19.4408	19.4039	19.4059	19.3014	19.4018	19.4073			4	4	0.332189	0.932698	0.0230656	0.779368
PSMG4	16.1498	16.1731	16.5296	16.32	17.2961	17.0302	16.5192	16.1838			4	4	0.88534	0.717006	-0.464242	-1.75264
WDR44	17.5273	17.6166	17.5204	17.5502	17.4967	17.4875	17.5823	17.5633			4	4	0.270795	0.951682	0.0211802	0.656173
DOCK11	16.8002	16.9819	16.8034	15.5559	17.304	17.5666	16.6207	16.6814			4	4	0.593866	0.856688	-0.507829	-1.2591
PRRC2B	13.8816	13.5206	13.9015	13.9416	13.3676	13.604	13.8961	13.8719			4	4	0.341656	0.932122	0.126445	0.797882
TJAP1	15.8517	15.9053	15.6112	15.5558	15.4666	15.6206	15.6743	15.8016			3	4	0.349471	0.932908	0.0902259	0.813078
RRP12	19.1092	18.8991	18.7935	18.9564	18.9328	19.0067	18.8914	18.9226			4	4	0.00568915	0.998398	0.001194	0.0170028
COA6	17.2693	17.2574	17.0698	17.0148	16.9509	16.8153	17.1382	17.2684			4	4	0.405209	0.928309	0.109635	0.919373
TOR1AIP1	19.9903	19.7688	19.8719	19.8707	19.7753	19.6973	19.8629	19.8721			4	4	0.561613	0.869026	0.0735583	1.20268
CEP78	14.3835	14.0965	14.2221	14.3045	15.3547	13.2515	13.5527	14.4991			4	4	0.0643203	0.99149	0.0871325	0.180979
AARS2	17.2494	17.1481	17.1355	17.0559	17.1217	16.9803	17.2035	17.0427			4	4	0.427316	0.923223	0.0601568	0.960622
TOR2A	13.9004	15.7464	16.371	16.0382	16.3208	16.0976	16.2772	15.3768			4	4	0.367433	0.92851	-0.504091	-0.847718
PCID2	16.6184	16.6755	16.5918	16.7103	16.4509	16.6932	16.4974	16.4648			4	4	1.0104	0.662685	0.12244	1.96046
EFHC1	18.214	18.3092	18.0667	18.2733	18.0262	18.6741	18.34	18.202			3	4	0.264742	0.958149	-0.0947404	-0.643702
HABP4	15.9285	16.2146	16.1654	16.2256	16.2785	16.108	16.6693	16.2805			4	4	0.70871	0.79488	-0.200524	-1.4563
GNAS	19.3527	19.5567	19.6788	19.6236	19.3421	19.4604	19.5526	19.4888			4	4	0.502692	0.88895	0.0920033	1.09807
SLC27A3	18.6279	18.3136	18.1573	17.9637	18.0176	17.9308	17.7423	18.2386			4	4	0.810357	0.751644	0.283303	1.6275
SAMD9	13.7288	14.6338	14.9471	14.2626	15.0282	14.1653	14.9298	14.3958			4	4	0.296058	0.946164	-0.236656	-0.707564
SPECC1	16.2277	16.0003	15.4631	15.7872	15.6583	16.1429	15.6737	16.2032			4	4	0.0823765	0.9906	-0.0499654	-0.22799
WDR45B	16.413	16.8598	16.6038	16.5903	17.215	17.1483	16.5075	16.957			4	4	0.942759	0.697991	-0.340232	-1.84811
EOGT	16.8889	16.717	17.0474	16.6944	16.7468	16.5006	16.809	16.7961			4	4	0.520475	0.883138	0.123789	1.12987
SAMD4B	15.7921	15.8651	15.9335	15.7464	16.1194	15.6046	15.4357	15.2532			4	4	0.565986	0.868397	0.231079	1.21036
BRMS1L	13.4763	13.8696	13.8869	13.7937	16.3676	16.3899	16.0398	14.5339			0	4	2.43637	0.36041	-2.0762	-4.60797
DNTTIP2	17.5595	17.6287	17.6941	17.6664	17.6612	17.8173	17.6998	17.5734			4	4	0.378396	0.930597	-0.050725	-0.868675
TTC38	15.2469	15.7695	16.1367	15.8204	16.8129	16.1731	15.998	15.4634			4	4	0.506131	0.890677	-0.368507	-1.10424
COX20	19.3902	19.4844	19.6437	19.4946	19.3644	19.3916	19.4955	19.4913			4	4	0.49429	0.892479	0.0674953	1.08297
EXOSC6	17.8062	18.0508	18.0239	17.9842	17.82	17.9053	17.9662	18.0021			4	4	0.258326	0.957781	0.0428538	0.630414
TMEM201	16.8089	15.8883	15.1286	15.6436	15.3569	15.9178	15.3955	15.7154			4	4	0.302381	0.943903	0.270927	0.720267
SNAP47	14.2154	15.0462	15.0849	15.2997	15.2247	15.6793	15.4155	15.5049			4	4	1.10709	0.64535	-0.544546	-2.12127
NUP188	17.4526	17.4814	17.4421	17.5809	17.5606	17.6069	17.3627	17.3263			4	4	0.122139	0.987156	0.0251441	0.326895
HP1BP3	19.476	19.1153	18.9456	18.9481	19.1343	19.0138	19.1575	19.0768			4	4	0.071311	0.992248	0.0256758	0.199351
ZMYM1	12.5699	14.3532	14.7098	14.514	15.2324	14.8302	14.367	14.825			4	4	0.722549	0.786739	-0.776904	-1.47975
CEP170	16.8346	16.5278	16.8273	16.7516	16.6687	16.6459	16.8042	16.7682			4	4	0.0591264	0.990007	0.0135808	0.167184
LDLRAP1	15.1934	15.1914	15.3146	15.2876	15.911	16.1409	15.6969	15.3367			4	4	1.62968	0.459705	-0.524641	-3.01792
C1orf27	16.3426	17.0472	17.0418	17.018	16.676	17.0377	17.0346	17.1088			4	4	0.202734	0.967538	-0.101855	-0.511918
NOL9	17.5151	17.9698	18.1406	17.9792	18.0369	17.9049	17.7274	17.8881			4	4	0.0272282	0.9943	0.0118217	0.0794874
HYI	18.8209	20.5817	20.9507	20.5159	20.4105	20.6948	20.5204	20.2549			4	4	0.207478	0.966786	-0.252864	-0.522285
TPRG1L	18.1439	16.3173	16.6635	16.3532	16.9005	16.7056	16.3819	16.7127			4	4	0.168949	0.975282	0.194297	0.436533
CC2D1B	15.3446	15.7337	15.6838	15.8262	15.1861	15.3236	15.6808	15.7091			4	4	0.464515	0.90582	0.172184	1.02903
FNBP1L	16.6838	16.5097	16.4966	16.3794	16.4151	16.5545	16.4529	16.6665			4	4	0.0196546	0.995819	-0.00487852	-0.0578425
FAM83B	14.5331	14.9882	15.4268	15.1809	15.5873	15.4928	15.7141	15.2201			3	4	1.14274	0.631785	-0.471352	-2.18075
C6orf132	18.3125	18.0318	17.9122	18.1581	17.9013	17.9381	17.9714	17.9667			4	4	0.92805	0.704193	0.159275	1.82367
RARS2	15.4471	15.6256	15.925	15.6491	15.8306	16.0915	16.0119	15.8275			4	4	1.2402	0.594427	-0.278703	-2.34413
THEM4	17.2491	17.3294	17.1348	17.2272	16.9394	17.2472	17.1843	16.9148			4	4	0.884643	0.717356	0.163695	1.75148
FKBP15	16.2539	16.2204	16.2968	16.2896	16.0088	16.0688	16.1905	16.2108			4	4	1.51759	0.484	0.145433	2.81967
DDX59	14.8888	15.13	15.1088	15.0652	14.7829	14.8313	15.0244	14.6471			4	4	1.25972	0.584632	0.226772	2.37704
ZC3H13	18.9596	18.6866	18.3401	18.6747	18.5936	18.4703	18.6811	18.6195			4	4	0.221109	0.967443	0.0741048	0.551791
C9orf114	16.3097	16.0904	16.2249	16.1812	16.2118	16.2728	16.2945	16.5448			4	4	0.732721	0.781949	-0.12939	-1.49696
C10orf76	14.9783	14.4851	14.3713	14.2378	15.0997	15.4536	14.3833	14.9181			4	4	0.804441	0.752984	-0.445543	-1.6176
MPP7	15.0971	14.6014	15.1123	14.7981	14.9714	15.2347	15.0895	15.0386			4	4	0.638379	0.835416	-0.181298	-1.33614
GPATCH4	16.3003	16.4592	16.1848	16.6357	16.2583	16.4486	16.2133	16.416			4	4	0.213496	0.967422	0.0609131	0.535361
ABCC10	13.9238	13.7603	13.3709	13.195	13.8601	13.7419	13.5496	13.594			4	3	0.280952	0.950066	-0.123905	-0.67696
IBA57	18.0072	17.8925	17.9835	17.8435	17.8945	18.0281	17.9697	18.1684			4	4	0.560686	0.867173	-0.0834756	-1.20105
HECTD3	15.6405	15.8062	15.8957	15.622	15.8128	15.6792	15.7669	15.6126			4	4	0.107403	0.9886	0.0232198	0.290925
UBR4	18.7641	18.6502	18.6412	18.6594	18.7888	18.6617	18.6748	18.6123			4	4	0.0420977	0.992218	-0.00569725	-0.121033
STXBP5	18.609	18.513	18.6173	18.8612	18.7375	18.8177	18.5705	18.5539			4	4	0.0720338	0.992542	-0.0197773	-0.201238
KIAA1217	17.2187	17.7383	17.8083	17.822	18.1953	17.9315	18.0193	17.6876			4	4	0.881176	0.715362	-0.31161	-1.7457
ARHGAP21	14.2856	14.512	14.5962	14.5172	14.3571	14.511	14.4465	14.4543			4	4	0.188138	0.966922	0.0355272	0.479696
CAMSAP1	13.4704	13.8548	13.3865	13.7935	13.4752	13.7187	13.3605	13.5545			4	4	0.300236	0.944896	0.0990901	0.715964
MRPL2	17.7631	17.7061	17.7322	17.5779	17.7783	17.7284	17.8364	18.0556			4	4	0.956302	0.690393	-0.154876	-1.87061
UBAP2	17.8579	17.7316	17.4921	17.8448	17.5779	17.5829	17.4671	17.4145			4	4	1.2379	0.591925	0.220999	2.34027
C9orf64	17.9406	17.6184	17.6717	17.6297	17.798	17.7288	17.6795	17.715			4	4	0.0677417	0.991753	-0.0151992	-0.189998
PRR9	13.6369	14.2947	14.1419	14.3615	13.6588	13.5264	13.74	14.2223			4	4	0.700027	0.801004	0.321866	1.44155
ACBD5	16.8357	16.8381	16.712	16.6627	16.8964	16.7654	16.5964	16.8283			4	4	0.0423283	0.992286	-0.00949717	-0.121668
RBM26	18.2505	18.1641	18.131	18.1173	18.1022	18.0529	18.1436	18.0857			4	4	1.01634	0.660681	0.0696373	1.97032
ATAD3B	17.8805	18.0886	18.2233	18.0887	18.1406	18.2758	18.0472	17.9448			4	4	0.118724	0.98774	-0.0318046	-0.318627
WLS	16.8262	16.9316	16.0173	16.452	16.814	16.3834	16.0474	16.3115			4	4	0.264023	0.958068	0.167717	0.642217
CPSF3L	17.7485	17.2675	17.3647	17.4567	17.2326	17.322	17.1852	17.3917			4	4	0.766299	0.77577	0.176467	1.55358
RNASEH2B	17.0224	17.4143	17.1729	17.5202	17.1445	17.2877	17.3705	17.2782			4	4	0.0344123	0.99371	0.0122046	0.0997126
BCL2L15	17.3478	17.5181	17.1473	17.2472	17.2004	17.4405	17.3635	17.4478			4	4	0.193119	0.966508	-0.0479798	-0.490749
ATPAF1	16.603	16.3235	16.3492	16.4543	16.3927	16.507	16.3006	15.3466			4	4	0.491938	0.891698	0.295778	1.07873
RC3H1	15.3887	14.894	15.0878	15.163	15.7165	15.4262	14.8242	15.0022			4	4	0.188431	0.967223	-0.108888	-0.480348
OGFRL1	15.4153	14.4674	14.3792	14.1305	14.5795	14.6376	14.0008	14.7565			4	4	0.118669	0.987648	0.104493	0.318492
DDI2	17.9675	18.0707	17.9883	18.0222	17.8943	17.8392	17.9309	17.9439			4	4	1.83028	0.40925	0.110085	3.38417
LGSN	17.3904	16.6481	16.7004	16.852	17.2329	16.3788	16.6981	16.8959			4	4	0.148909	0.980759	0.0963202	0.390398
IFFO2	15.907	15.0562	15.3798	14.9931	15.6901	15.6207	15.484	15.4328			4	3	0.46282	0.905873	-0.222868	-1.02594
NT5DC1	18.1747	18.204	18.3464	18.2604	18.1737	18.348	18.2407	18.4985			4	4	0.37241	0.928918	-0.0688324	-0.85725
TMCO4	14.7113	14.8407	14.8926	14.7006	14.6703	14.19	15.2948	14.9768			3	4	0.00461373	0.998998	0.00331306	0.0138056
MINOS1	13.8077	14.4572	16.2847	15.1568	17.2343	16.0066	15.6994	14.4975			4	4	0.56435	0.868446	-0.932861	-1.20749
KIAA1244	15.6259	15.5307	15.259	15.4897	15.5393	15.626	15.4452	15.0662			4	4	0.149579	0.981044	0.057162	0.391959
VPS13D	14.1996	13.9118	13.93	13.7805	15.9355	15.46	14.5351	14.1079			1	4	1.31295	0.56217	-1.05418	-2.46713
LIN9	15.4024	15.3353	15.264	15.4068	15.6964	15.2113	14.999	15.2586			3	4	0.155039	0.979362	0.0607593	0.40463
LYRM7	16.8167	16.6719	16.6552	16.8025	16.6561	16.6059	16.6086	16.7972			4	4	0.519089	0.882753	0.069644	1.1274
EMC10	16.914	16.7071	16.555	16.859	16.8913	16.678	16.8909	16.9487			4	4	0.410956	0.925827	-0.0934196	-0.930142
RIF1	16.7586	16.7207	16.7358	16.9407	16.584	16.5578	16.6825	16.7374			4	4	1.17991	0.615435	0.148528	2.24291
VPS53	17.2119	16.678	16.4544	16.4729	16.5009	16.8959	16.3149	16.623			4	4	0.225889	0.967719	0.120603	0.562044
STRIP1	17.3987	17.0601	17.0194	17.0989	17.3098	17.2051	17.0485	17.0479			4	4	0.0272603	0.994349	-0.00855637	-0.0795786
ABHD17B	16.0665	15.7182	16.0554	15.819	15.5778	16.3794	16.094	15.8978			4	4	0.145477	0.980568	-0.0725079	-0.382381
CEP350	13.2053	14.6563	14.6181	14.6863	13.9031	14.5848	14.2832	14.3678			4	4	0.00578749	0.998507	0.00673151	0.0172948
CDC42BPA	17.3116	17.4977	17.439	17.405	17.2912	17.3288	17.3974	17.3693			4	4	0.716904	0.790417	0.066669	1.47019
RPRD2	17.0643	17.2586	17.3167	17.2696	17.1326	17.1555	17.2716	17.2243			4	4	0.19158	0.966734	0.0312958	0.487342
MARC1	15.9315	15.8426	16.388	16.4888	16.0015	16.1778	15.4429	16.1408			4	4	0.419572	0.925341	0.222039	0.946227
PRPF38B	18.1229	17.5804	17.4859	17.3527	17.6139	17.5661	17.4684	17.6964			4	4	0.103198	0.989173	0.0492644	0.28052
RNF20	17.3664	17.3343	17.2307	17.3313	17.2381	17.3	17.1654	17.2863			4	4	0.801863	0.755387	0.0682507	1.61328
PDE4DIP	13.7572	14.1231	13.9682	13.8985	13.842	13.9669	14.0307	13.6931			4	4	0.198722	0.967714	0.0535636	0.503112
ARHGEF16	17.8532	17.9618	17.9622	17.9604	17.8624	17.898	17.934	17.841			4	4	0.728601	0.784582	0.0505228	1.48999
CDKAL1	16.327	16.3843	16.4996	16.6465	16.4792	16.4611	16.3744	16.1379			4	4	0.426423	0.922985	0.101191	0.958965
YOD1	15.6183	16.0566	16.256	16.3294	16.348	16.2845	16.1931	15.9993			4	4	0.341822	0.933337	-0.141145	-0.798204
BROX	19.1294	19.2076	19.2091	19.2414	19.3728	19.3369	19.3382	19.2255			4	4	1.64345	0.459431	-0.121471	-3.04257
FOCAD	17.9948	17.6186	17.8552	17.6299	17.8542	17.7832	17.7217	17.3845			4	4	0.263025	0.957652	0.0886641	0.640154
GPR107	16.7199	16.0546	15.9094	15.7965	16.2542	15.9281	16.0999	15.9215			4	4	0.116068	0.987357	0.0691409	0.312169
SNX30	13.3715	14.6734	16.0148	15.1168	16.5065	16.3784	15.4956	15.5339			4	4	0.994315	0.664951	-1.18446	-1.93374
FAM208B	13.6011	13.219	13.385	13.6677	13.037	13.0328	13.0575	13.8541			4	4	0.437583	0.919774	0.222835	0.979623
RSBN1	14.6794	14.473	14.2273	13.6396	14.1122	14.6064	13.7722	14.3195			4	4	0.0651173	0.991024	0.0522468	0.183085
DAB2IP	15.1391	14.534	13.9905	14.5754	13.5258	14.2219	14.4216	14.4404			4	4	0.606449	0.849954	0.407342	1.28097
LYPLAL1	18.8332	18.4158	18.484	18.3311	18.3851	18.3764	18.5725	18.5484			4	4	0.141176	0.981066	0.0454035	0.372283
KIAA0368	18.9042	18.9488	18.9613	18.9882	18.9853	18.9922	18.9059	18.8595			4	4	0.156181	0.978985	0.0148902	0.407271
ZCCHC6	17.0503	17.3623	17.4028	17.1452	17.6777	17.0984	17.1023	16.8399			4	4	0.114579	0.987564	0.0605721	0.308537
KIAA1614	25.2485	24.1609	23.618	24.1648	24.4039	24.9041	24.6457	25.0382			4	4	0.569851	0.867223	-0.449945	-1.21714
DENND4C	16.3845	16.4045	16.6052	16.2533	16.7982	16.7112	16.6318	16.3853			4	4	0.982717	0.669242	-0.219743	-1.91448
NAA35	17.2257	17.405	17.5061	17.5524	17.2387	17.2926	17.3915	17.5306			4	4	0.248291	0.960218	0.0589347	0.609477
MBNL2	16.1239	15.3867	15.5931	15.6371	16.029	16.1379	16.2878	16.637			4	4	1.5468	0.484713	-0.587719	-2.87094
LRRC16A	17.2796	17.3803	17.3844	17.2926	17.4403	17.3083	17.4357	17.3151			4	4	0.386509	0.928544	-0.0406284	-0.884096
ZMYM4	16.4086	16.2354	16.3561	16.1834	16.3066	16.368	16.3303	16.4716			4	4	0.532394	0.878761	-0.0732255	-1.15107
FAM160B1	16.4974	16.7198	16.8854	16.6763	16.7876	16.8669	16.8663	16.8255			4	4	0.872632	0.716494	-0.141885	-1.73148
SPRYD7	15.9282	16.4366	16.4901	16.4313	16.5306	16.4137	16.6893	16.2714			4	4	0.434443	0.920791	-0.154652	-0.973823
C19orf70	15.1947	15.2635	15.1578	15.2186	15.4762	15.3525	15.5795	14.9115			4	4	0.350944	0.932235	-0.121281	-0.815934
ANO1	15.1618	14.9513	15.1018	14.5803	16.8359	16.8169	15.2423	15.0189			4	4	1.04875	0.651536	-1.02971	-2.02417
CD276	16.4757	16.4284	16.6255	16.629	16.3085	16.5186	16.5297	16.8509			4	4	0.0344204	0.993873	-0.0122857	-0.0997353
RNF213	16.9025	16.7529	16.947	16.7336	17.2824	16.8885	16.9661	16.6311			4	4	0.316421	0.942763	-0.108026	-0.748262
KANK2	15.9661	15.8944	15.5622	15.9179	16.1095	15.9136	15.5057	15.6813			4	4	0.0724834	0.992847	0.0326064	0.20241
FAM21A	15.4819	15.6535	15.7105	15.7413	15.6543	15.957	15.9525	15.5824			4	4	0.574638	0.862457	-0.139736	-1.22553
LPCAT4	17.4311	17.6525	17.7621	17.6382	17.7841	17.6456	17.7576	17.484			4	4	0.189407	0.966586	-0.0468426	-0.482518
FAM91A1	16.5374	16.6429	16.5463	16.787	16.7684	16.797	16.6248	16.8764			4	4	0.894011	0.712613	-0.138283	-1.76707
LARP1B	15.2414	14.9111	15.0357	15.2364	15.0032	14.8643	14.8079	15.0201			4	4	0.972058	0.677148	0.182275	1.89678
TBC1D9B	17.5599	17.2094	17.1336	17.2223	17.1936	17.1759	16.9837	17.0058			4	4	0.880457	0.714841	0.191518	1.74451
MAP1S	17.9979	17.9316	18.037	17.8927	18.0286	17.9448	17.9776	17.8416			4	4	0.121863	0.986627	0.0166645	0.326227
ARL6IP4	16.4694	17.0725	17.3301	17.19	17.1077	16.9976	17.0586	17.204			4	4	0.150126	0.980977	-0.0764647	-0.393233
ATG16L1	15.7463	16.1511	16.2683	16.1639	16.2179	16.2312	16.135	16.3691			4	4	0.587818	0.857868	-0.155914	-1.24856
ARID2	16.0114	16.0228	15.9821	16.0161	16.0122	16.0906	16.0251	16.1093			4	4	1.03641	0.655614	-0.0511746	-2.00367
DIEXF	17.2136	16.9628	16.9109	16.9438	17.2755	17.1095	16.892	16.7073			4	4	0.0281593	0.9939	0.0116863	0.0821254
GLT8D1	16.8625	16.7647	17.0417	16.8886	16.283	16.6567	16.8879	16.94			4	4	0.578902	0.861323	0.197481	1.23299
SEL1L3	17.3182	17.6914	17.7053	17.5249	17.8347	17.6495	17.2841	17.2055			4	4	0.144902	0.980568	0.066514	0.381034
TNS3	17.9908	17.9859	17.9308	17.9695	18.0016	18.0419	17.9516	17.9607			4	4	0.339951	0.930875	-0.0196867	-0.794555
HAUS3	13.8777	15.7676	15.1743	15.4737	15.3732	15.3681	15.5143	15.0571			4	4	0.241893	0.96311	-0.254841	-0.596032
SPTY2D1	16.45	16.5099	16.2148	16.4465	16.2901	16.0815	16.1216	16.1977			4	4	1.57323	0.478749	0.232586	2.91756
MSL1	15.6606	15.4994	15.1834	15.576	14.8311	15.0294	15.6041	15.4981			3	4	0.518547	0.883014	0.239155	1.12644
INTS3	18.1484	17.99	18.0152	18.046	18.1563	18.1094	17.9438	17.9242			4	4	0.0882249	0.989914	0.0164986	0.242919
ARHGAP17	18.0937	18.1443	18.1019	18.1492	18.1308	18.1777	18.0511	18.0918			4	4	0.11444	0.987437	0.00942421	0.308198
CDCA2	15.9305	16.1815	15.9006	16.3513	16.0874	16.0718	15.6432	15.7258			4	4	0.632742	0.838284	0.208901	1.32643
CWF19L1	17.543	17.3334	17.0617	17.2982	17.456	17.2745	17.3533	17.1793			4	4	0.0198068	0.995724	-0.00668764	-0.0582808
KIAA1429	15.5997	15.811	15.7486	15.7229	15.8806	15.8894	15.7379	15.7449			4	4	0.749925	0.779156	-0.0926764	-1.526
HEATR6	15.6115	15.7736	15.8269	15.8817	15.7824	15.6076	15.7731	15.5187			4	4	0.550673	0.870353	0.102975	1.18342
UHRF1BP1	15.066	15.5145	16.4796	16.0293	16.2328	15.9217	16.1501	16.1466			3	4	0.494571	0.893764	-0.340476	-1.08347
ZNF787	15.4526	15.2372	15.202	15.2828	14.7209	15.619	15.4581	15.7304			4	4	0.143536	0.980203	-0.0884371	-0.377832
ATL3	19.4177	19.3682	19.3902	19.3502	19.417	19.434	19.3787	19.4137			4	4	0.777393	0.77384	-0.0292773	-1.57223
CC2D2B	18.2901	18.2082	17.9313	18.0508	18.1048	17.4455	17.5732	17.5033			4	4	1.44993	0.50681	0.463398	2.70189
RPL7L1	18.9653	18.8547	18.8375	19.0062	18.7242	18.8553	18.7366	18.7571			4	4	1.56276	0.47984	0.147648	2.89907
NXN	18.4608	18.8246	18.884	18.9044	18.7421	18.8653	18.7627	18.818			4	4	0.097237	0.987522	-0.0285859	-0.265654
TTC19	17.4065	17.5067	17.1214	15.9999	16.6813	17.9035	17.8304	17.8684			4	4	0.579018	0.861628	-0.56225	-1.23319
CDC42BPG	15.3752	15.3178	15.5041	15.2152	15.3621	15.4645	15.5851	15.5057			4	4	0.829966	0.738585	-0.126257	-1.6603
CIAPIN1	18.3052	18.2534	18.3316	18.4317	18.2069	18.4027	18.3029	18.3017			4	4	0.193488	0.966487	0.026926	0.491566
ZFAND6	15.8892	15.3927	15.5224	15.7609	15.2309	15.3979	15.5606	15.6827			4	4	0.537709	0.875807	0.173274	1.1605
SMYD5	15.7302	16.3692	16.3258	16.4945	15.9991	16.5125	16.4185	16.1669			4	4	0.0771237	0.992438	-0.0443451	-0.214461
PTRHD1	17.8378	17.6908	17.653	17.6036	17.7998	17.7242	17.5598	17.9629			4	4	0.27691	0.949468	-0.0653553	-0.66871
