#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PIPD_8h.txt#:type=:list
#Associated Gene Name	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PIPD_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPIPD_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PIPD_8h_DMSO_8h	N: Student's T-test q-value PIPD_8h_DMSO_8h	N: Student's T-test Difference PIPD_8h_DMSO_8h	N: Student's T-test Test statistic PIPD_8h_DMSO_8h
CPT1A	18.3951	18.3395	18.1278	18.2981	18.2113	18.2433	18.1246	18.1336			4	4	0.873428	0.213647	0.111936	1.7328
GATM	19.8921	20.0077	19.9313	19.6729	20.1046	19.9539	20.1295	19.8912			4	4	0.769998	0.253204	-0.143803	-1.5598
SERPINB8	20.0655	20.1411	20.2071	19.9493	20.3689	20.3032	20.6294	20.0608			4	4	0.993221	0.174128	-0.24981	-1.93192
SERPINH1	21.5924	21.6042	21.6453	21.6507	21.8922	21.7708	22.0027	21.8669	+	PIPD_8h_DMSO_8h	4	4	2.70285	0.0287603	-0.259974	-5.21686
PDLIM4	16.7126	16.4088	16.7651	17.1014	17.3143	16.8301	17.0885	17.2949			4	4	1.10854	0.145452	-0.384986	-2.12368
ST13	21.2742	21.3621	21.2766	21.4102	21.1707	21.2615	21.1156	21.157			4	4	1.84065	0.0542201	0.154613	3.40355
PEX5	15.6934	14.3512	14.5735	15.091	15.5739	14.7877	14.6176	14.8268			4	4	0.0225424	0.961796	-0.0242393	-0.0661357
ERF	15.2633	15.6574	15.5741	15.7006	16.0247	15.7251	16.2934	16.2532			4	4	1.73576	0.0610517	-0.525273	-3.20963
VASP	19.7484	19.7346	19.7209	19.7637	19.5742	19.5723	19.6509	19.6572	+	PIPD_8h_DMSO_8h	4	4	2.65688	0.0297638	0.128235	5.10823
DNM2	19.8509	19.8198	19.8352	19.7771	19.6682	19.6824	19.6913	19.5833	+	PIPD_8h_DMSO_8h	4	4	2.85341	0.0220524	0.16444	5.58391
METAP2	17.4127	17.4422	17.521	17.7335	17.4543	17.5916	17.6447	17.8274			4	4	0.429757	0.461613	-0.10217	-0.965149
NUDT2	15.0163	15.5241	15.8027	15.0838	15.7134	15.43	16.019	15.2698			4	4	0.453954	0.440597	-0.251313	-1.00973
CDK7	16.8919	16.5054	16.4403	16.5415	16.6641	16.7692	16.1085	16.4778			4	4	0.200821	0.705928	0.0898824	0.507725
HLCS	16.8541	15.755	16.3298	16.2738	16.8519	16.3922	16.7204	16.3909			4	4	0.519384	0.394184	-0.285694	-1.12793
KNTC1	15.2556	15.6649	15.5741	15.6532	15.7969	15.4247	15.7326	15.7649			4	4	0.508616	0.40031	-0.142838	-1.10869
CDK9	17.8836	17.8255	18.0593	17.5249	17.9378	17.724	17.8201	17.7412			4	4	0.0506242	0.919598	0.01752	0.144323
LRBA	18.4671	18.3815	18.3289	18.3499	18.1754	18.2375	18.2515	18.1647	+	PIPD_8h_DMSO_8h	4	4	2.46327	0.0325917	0.174575	4.66723
BCAM	19.4476	19.3235	19.4417	19.241	19.4157	19.3614	19.3553	19.2494			4	4	0.109659	0.830868	0.0180154	0.296483
PPT1	18.206	18.2127	18.0125	18.0237	18.2935	18.093	18.1922	17.8539			4	4	0.0172928	0.970516	0.00556898	0.0510219
RPL14	21.9484	21.9324	21.743	22.0719	21.6568	21.7842	21.7129	21.7647			4	4	1.41289	0.0933769	0.194305	2.63794
CCT8	22.6904	22.5925	22.5744	22.6926	22.6546	22.6453	22.6327	22.6575			4	4	0.116709	0.820544	-0.0100102	-0.313728
CCT4	21.1188	21.2034	21.1767	21.2886	21.4495	21.3572	21.4375	21.4524	+	PIPD_8h_DMSO_8h	4	4	2.78928	0.0243721	-0.227261	-5.42542
ANXA11	20.8473	20.8415	20.7477	20.9321	20.7135	20.7395	20.7154	20.706			4	4	1.74116	0.0608979	0.123534	3.2195
PAPOLA	18.9336	18.8531	18.7491	18.7121	18.8103	18.688	18.5799	18.4956			4	4	1.02739	0.164857	0.168492	1.98868
FXR1	18.6617	18.7289	18.6734	18.8123	18.7897	18.7366	18.768	18.8186			4	4	0.756633	0.25937	-0.0591464	-1.53731
FXR2	17.1297	17.1825	17.2203	17.457	17.1733	17.1807	17.3528	17.3429			4	4	0.0608836	0.902316	-0.0150485	-0.171866
RAB5C	21.0053	21.1393	21.0614	20.8834	21.4016	21.2384	21.1858	21.1397			4	4	1.5011	0.0836875	-0.218998	-2.79084
RAB7A	21.7598	21.4171	21.3727	21.3437	21.7215	21.6023	21.3996	21.4075			4	4	0.186881	0.723373	-0.0593748	-0.476897
RAB9A	17.4726	17.5659	17.5275	17.549	16.9548	17.2447	17.3579	17.2834			4	4	1.89996	0.051268	0.318545	3.51527
RAB13	18.0528	18.0804	18.2068	17.9123	18.3061	18.3653	17.8479	18.0469			4	4	0.23667	0.660057	-0.0785017	-0.584996
DAP	17.0851	16.9844	16.888	16.2726	16.2798	15.9098	15.9642	15.8527	+	PIPD_8h_DMSO_8h	4	3	2.10164	0.041361	0.805875	3.9077
DAP3	19.1519	18.8189	18.8835	18.9163	19.0857	18.9471	18.8093	18.7998			4	4	0.121133	0.815265	0.0321541	0.324463
DUSP3	18.0213	17.8191	17.7523	17.9786	17.7369	17.9759	17.6806	17.9989			4	4	0.167276	0.748395	0.0447888	0.432724
SMARCA2	15.7522	15.2481	14.9699	15.1129	14.9035	14.9765	14.8921	15.1349			4	4	0.818403	0.232085	0.294032	1.64097
SMARCA4	18.1014	18.2566	18.2081	18.2719	18.2555	18.1746	18.259	18.226			4	4	0.173366	0.741061	-0.0192823	-0.446552
IDH3G	17.2312	17.4527	17.4924	16.987	17.5373	17.5526	17.7139	17.5673			4	4	1.30124	0.110663	-0.301944	-2.44727
GALK1	18.1504	17.8802	17.9234	17.8877	17.9466	17.8395	17.8199	17.8903			4	4	0.578991	0.355736	0.0863471	1.23315
SSR4	20.7544	21.0437	21.1727	21.1247	21.3358	21.3624	21.217	21.2959			4	4	1.51732	0.0818839	-0.278871	-2.81919
BCAP31	19.2497	19.0747	18.9665	19.2521	18.7135	18.8721	18.7248	18.8845	+	PIPD_8h_DMSO_8h	4	4	2.15723	0.0397708	0.337038	4.01952
TPMT	18.363	18.4251	18.3343	18.2883	17.9589	18.1905	18.1161	18.1189	+	PIPD_8h_DMSO_8h	4	4	2.40045	0.0339288	0.256538	4.52957
MECP2	17.3341	16.8349	16.8061	16.8242	16.7796	16.9384	16.6865	16.8825			4	4	0.403357	0.483999	0.128084	0.915895
HCFC1	19.8639	19.7373	19.6675	19.747	19.5377	19.5853	19.4129	19.4661	+	PIPD_8h_DMSO_8h	4	4	2.40706	0.0332452	0.253389	4.54394
IRAK1	15.1504	14.8637	14.6134	14.4757	14.4966	14.8222	14.73	14.7692			4	4	0.167167	0.748251	0.0713208	0.432476
ALDH3A2	20.0271	19.8286	19.7104	19.7464	19.6919	19.7361	19.6558	19.5391			4	4	1.08933	0.150208	0.172357	2.09169
ALDH5A1	16.6445	16.4958	16.5007	16.4698	16.3191	16.2841	16.5037	16.446			4	4	1.11802	0.142827	0.139507	2.13949
HSD17B4	20.6136	20.6742	20.7487	20.5302	20.7345	20.7014	20.7436	20.658			4	4	0.645382	0.317154	-0.0676651	-1.34819
PSMD7	19.985	19.7516	19.7684	19.748	20.0377	19.6857	19.8862	19.7651			4	4	0.118285	0.818656	-0.030427	-0.317561
ARSE	14.5127	14.8816	14.7235	14.5491	15.3246	14.7713	15.5338	15.0607			4	4	1.46232	0.0873719	-0.505862	-2.72335
STAT5B	16.3449	16.5084	16.4369	16.5459	16.4851	16.3394	16.3974	16.295			4	4	0.630329	0.325708	0.0797992	1.32227
USP11	17.9263	17.681	17.6252	17.5658	17.8437	17.5303	17.6792	17.6224			4	4	0.110231	0.830333	0.0306683	0.297887
CLCN3	14.7417	16.1832	15.8205	15.3245	16.0688	16.2133	16.323	15.3735			4	4	0.594368	0.346942	-0.47718	-1.25997
CLCN5	18.0016	17.8699	17.9406	17.8461	17.8781	18.0472	18.0476	18.0148			4	4	0.756494	0.259269	-0.0823913	-1.53707
DYNLT3	14.773	13.8671	14.5221	14.8377	13.9128	15.0989	14.4573	14.8321			4	4	0.0799806	0.872582	-0.0752947	-0.221834
VAMP7	17.7195	17.6645	17.5605	17.7011	17.3414	17.4417	17.4472	17.3305	+	PIPD_8h_DMSO_8h	4	4	2.90727	0.0208837	0.271213	5.71958
RPS6KA3	14.9204	15.5479	15.4389	15.4724	16.0383	15.5375	15.9715	15.8748			4	4	1.51485	0.0826148	-0.510626	-2.81486
HDGF	21.2596	21.3666	21.4448	21.2279	21.1878	21.179	21.3277	21.2366			4	4	0.74822	0.263798	0.0919456	1.52313
CCNH	14.7307	14.618	15.6411	15.0162	15.1034	14.8473	15.4339	15.6302			4	4	0.382952	0.501466	-0.252208	-0.877344
MNAT1	17.1493	16.0164	16.4485	16.9886	16.0998	16.2847	16.1158	16.3426			4	4	0.825635	0.228979	0.440003	1.65306
UBE2E1	18.8708	19.0241	19.1649	19.1192	18.8692	19.2049	18.8359	19.0581			4	4	0.192125	0.717668	0.0527272	0.48855
NDUFA8	18.3651	18.3327	18.2966	18.6234	17.95	18.2367	18.2556	18.176			4	4	1.29876	0.11101	0.249856	2.44307
HNRNPA3	21.2011	21.458	21.4643	21.378	21.28	21.4725	21.6158	21.6551			4	4	0.586305	0.351037	-0.130494	-1.24592
PGD	20.5807	20.8389	20.876	20.8014	20.8999	20.805	20.9489	20.8301			4	4	0.621607	0.329662	-0.0966864	-1.30722
HNRNPM	23.2995	23.2312	23.2807	23.301	22.9592	23.2159	23.106	23.1049			4	4	1.78248	0.0577714	0.181626	3.29545
KPNA2	20.1334	20.0756	20.0327	20.4104	20.4537	20.0851	19.7412	20.4194			4	4	0.0215732	0.963449	-0.011858	-0.063358
KPNA1	17.4876	17.6318	17.5427	17.7496	17.4654	17.5835	17.2456	17.6114			4	4	0.590091	0.348663	0.126454	1.25252
NCBP2	17.4763	17.4477	17.5953	17.7654	17.167	17.2955	17.2236	17.4992			4	4	1.44038	0.0899798	0.274879	2.68536
RAP1GDS1	17.8842	18.1186	17.9832	18.0783	17.8964	18.1832	18.0507	18.1385			4	4	0.254673	0.640966	-0.0511193	-0.622813
DGKE	15.7859	15.959	15.8106	15.7083	16.2444	16.0023	16.1557	16.0269	+	PIPD_8h_DMSO_8h	4	4	2.03311	0.0447637	-0.291383	-3.77209
POLR2H	17.5773	17.6297	17.5967	17.382	17.5092	17.3694	17.5934	17.6397			4	4	0.0820511	0.870774	0.018518	0.227156
POLR2J	17.5313	17.1205	17.172	17.4766	16.7447	17.3172	17.185	17.4832			4	4	0.31852	0.564777	0.142598	0.752423
ARHGDIA	20.295	20.9264	21.0319	20.8386	21.0831	20.9521	21.0561	21.0506			4	4	0.779136	0.248768	-0.262491	-1.57516
AGFG1	18.149	18.0964	18.0052	18.1578	17.8702	17.9951	18.0223	18.0276			4	4	1.28778	0.113232	0.123313	2.42446
HNRNPF	20.1925	20.3958	20.4539	20.5803	20.3638	20.2965	20.4437	20.4701			4	4	0.0470877	0.925338	0.012115	0.134708
STAT2	14.1187	15.5035	15.4916	14.9223	15.7045	15.2597	14.9515	14.8494			4	4	0.188898	0.72074	-0.182245	-0.481388
GTF2A1	17.1035	17.239	17.583	16.0042	17.9125	17.1776	18.7037	17.4447			4	4	0.872271	0.213818	-0.827183	-1.73087
GTF2A2	17.5754	17.1334	16.721	17.2895	15.4444	17.0638	15.8563	16.6367			4	4	1.20122	0.127191	0.929541	2.27863
MSH6	18.5865	18.5803	18.5881	18.5773	18.9203	18.6498	18.7828	18.7847	+	PIPD_8h_DMSO_8h	4	4	1.96633	0.0486106	-0.20134	-3.64223
KIF11	17.3176	17.2263	17.2911	17.533	17.0023	17.0648	17.0433	17.3466			4	4	1.16267	0.133796	0.227801	2.21404
VAV2	18.2962	18.268	18.2013	18.1558	18.3827	18.1762	18.4878	18.2529			4	4	0.585463	0.351327	-0.0945745	-1.24445
ZNF143	14.3821	13.3877	13.6067	13.903	15.2799	14.5953	14.8679	14.3276			3	4	1.73184	0.0615556	-0.94782	-3.20247
RBM5	18.0444	17.8979	17.8684	17.8947	17.8706	17.9015	17.5089	17.7079			4	4	0.924729	0.195468	0.179129	1.81815
HRSP12	16.874	16.7861	16.8724	16.8312	16.8366	16.8225	16.6517	16.7992			4	4	0.639037	0.320864	0.063437	1.33728
SMS	18.4192	18.6817	18.674	18.2981	19.0188	18.8581	18.9415	18.6998			4	4	1.66386	0.0668588	-0.361333	-3.07925
HK2	18.591	18.4569	18.6448	18.6695	18.6475	18.666	18.758	18.8609			4	4	1.08823	0.149843	-0.142535	-2.08985
EFNB2	15.6066	15.4968	15.8309	15.0144	15.681	15.7352	15.3452	15.8897			4	4	0.367877	0.515507	-0.175612	-0.848571
MRPL12	19.934	19.6617	19.6182	19.6145	19.5949	19.6463	19.6945	19.5658			4	4	0.450261	0.444514	0.0817609	1.00296
DGKQ	11.8786	12.5609	11.8863	12.4966	13.3044	12.9653	13.5957	12.5482			4	4	1.65565	0.0673884	-0.897778	-3.06448
THOP1	17.8831	18.108	17.9485	18.176	17.8173	18.1449	18.094	18.1524			4	4	0.0802655	0.87249	-0.0232706	-0.222567
CAPZA1	22.1843	22.2301	22.0764	22.241	22.336	22.2729	22.2545	22.2396			4	4	1.12519	0.141308	-0.0928392	-2.15144
HMGA2	15.4724	15.4172	15.4008	15.5809	14.4205	14.4031	15.1003	15.0101	+	PIPD_8h_DMSO_8h	4	4	2.06935	0.0428977	0.734348	3.84351
CRIP2	18.4812	18.4193	18.271	18.5367	18.0474	18.3561	18.3548	18.4773			4	4	0.499394	0.406687	0.118155	1.09215
NUP98	18.4399	18.4086	18.5079	18.5156	18.4401	18.3279	18.4991	18.412			4	4	0.499569	0.406788	0.0482278	1.09246
BLVRA	20.2026	20.0097	19.9859	19.9504	20.0312	19.9931	20.0575	19.7443			4	4	0.385254	0.499876	0.0806684	0.881716
SLC25A1	19.7761	19.6324	19.6078	19.4272	19.6293	19.6668	19.6417	19.4495			4	4	0.0567866	0.909447	0.0140266	0.160928
PPP5C	18.8361	18.7342	18.738	18.8024	18.9042	18.9071	18.7353	18.8284			4	4	0.66898	0.304873	-0.0660505	-1.38864
PLK1	16.6442	16.4989	16.5894	17.0398	16.5811	16.1611	16.3008	16.6727			4	4	0.77314	0.251904	0.264132	1.56508
ARFIP2	17.1925	17.1318	17.3303	17.3788	16.8069	17.206	17.1223	17.2818			4	4	0.612758	0.335442	0.154068	1.29191
ARFIP1	18.7207	18.5477	18.6584	18.5347	18.6172	18.4374	18.5782	18.441			4	4	0.736488	0.26851	0.0969644	1.50332
NUBP1	17.8266	17.6773	17.8223	17.8298	17.7714	17.592	17.8478	17.929			4	4	0.0165667	0.972005	0.00396395	0.0489182
ACLY	20.5727	20.6684	20.5924	20.599	20.8309	20.7912	20.6939	20.6964	+	PIPD_8h_DMSO_8h	4	4	1.94567	0.0489931	-0.144989	-3.6025
METAP1	19.049	18.8873	18.8596	19.0877	18.9464	18.986	18.953	18.9908			4	4	0.0106531	0.98164	0.00184298	0.0316618
SUCLG1	18.8959	18.8896	18.7824	19.1453	18.4498	18.5253	18.6331	18.7709			4	4	1.73821	0.0609016	0.333535	3.21411
MVD	16.765	16.9953	16.821	16.5501	17.2222	17.2234	17.2051	17.0353	+	PIPD_8h_DMSO_8h	4	4	2.04343	0.0443185	-0.388663	-3.79236
PGGT1B	17.5015	17.6925	17.7939	17.5928	17.3378	17.5758	17.3064	17.3869			4	4	1.50029	0.0837225	0.24349	2.78942
RABGGTB	17.2798	17.3264	17.0047	17.4103	17.4661	17.4458	17.1831	17.5638			4	4	0.635819	0.322623	-0.159406	-1.33174
COPB1	19.6295	19.5383	19.5407	19.509	19.7827	19.5982	19.6475	19.5704			4	4	0.89595	0.205942	-0.0953236	-1.7703
COPA	21.0935	21.0432	21.0578	21.0966	21.1299	21.0254	21.0114	21.0473			4	4	0.268079	0.624608	0.01928	0.650586
CTSC	16.5619	16.7933	16.8689	16.8475	16.6665	16.789	16.6531	16.7768			4	4	0.238563	0.658219	0.0465393	0.589002
LIMK2	15.0646	16.3019	16.3904	15.4733	17.0645	16.2294	16.4105	16.3943			4	4	0.992091	0.174245	-0.717089	-1.93005
AP2S1	18.3962	18.7246	18.653	18.5944	19.3087	18.9768	19.1975	19.2389	+	PIPD_8h_DMSO_8h	4	4	2.9591	0.019284	-0.58841	-5.85239
HCCS	18.1797	18.3183	18.3144	18.3577	18.1342	18.2603	18.2347	18.1692			4	4	0.983404	0.176536	0.0929289	1.91562
PTTG1IP	17.8062	17.9928	17.4645	18.5334	17.5606	17.3105	18.2913	17.5514			4	4	0.383688	0.500847	0.270788	0.878742
POLR2K	18.9006	19.0673	18.9118	19.0523	18.0912	18.6784	18.2825	18.7861			4	4	1.66746	0.0662803	0.523432	3.08573
SMTN	16.4982	15.972	15.9949	16.2838	16.0901	16.179	16.0163	16.3984			4	4	0.0373742	0.942175	0.0162439	0.107967
PLA2G16	13.6764	14.8921	14.7182	14.8696	15.6123	14.6014	15.3693	15.1945			4	4	0.921837	0.196445	-0.655275	-1.81334
SLC16A1	19.133	19.1722	19.3465	19.3728	18.6825	19.1805	19.289	19.2201			4	4	0.49142	0.412304	0.163074	1.0778
IST1	17.9981	18.2317	18.1715	18.1777	17.9464	18.0866	18.0131	18.1211			4	4	0.800309	0.240148	0.102992	1.61067
SEC24C	19.4813	19.2797	19.3194	19.3061	19.2915	19.1567	19.3	19.1457			4	4	1.02774	0.164884	0.123139	1.98926
SUB1	21.1807	22.3	22.4989	22.1412	22.1019	22.2111	22.4061	22.3142			4	4	0.322883	0.561123	-0.228117	-0.761051
POLG	13.8039	15.2042	15.2871	15.0972	14.9062	13.4908	14.9789	14.062			4	4	0.43653	0.45632	0.488647	0.977679
CLNS1A	19.1175	19.042	18.5272	19.0062	19.4258	19.3798	19.1843	19.505			4	4	1.617	0.0708729	-0.450502	-2.99529
BLM	20.2699	20.317	19.7853	20.3566	19.728	20.0402	20.069	20.2724			4	4	0.388048	0.497657	0.154779	0.887013
RARS	20.5603	20.5379	20.5354	20.5275	20.6336	20.6249	20.6292	20.5813	+	PIPD_8h_DMSO_8h	4	4	2.81615	0.0235686	-0.0769782	-5.49143
HIRA	16.0144	16.0426	15.3693	15.9399	16.1045	16.1777	15.881	15.9042			4	4	0.449469	0.444928	-0.175302	-1.0015
ATXN3	16.619	17.4501	17.5109	17.5712	17.5637	17.36	17.5579	17.5137			4	4	0.405682	0.482462	-0.21101	-0.920261
ATXN1	17.1096	16.7785	16.9355	16.9902	16.5261	16.5811	16.5478	16.4823	+	PIPD_8h_DMSO_8h	4	4	2.95495	0.0198293	0.41914	5.84169
PMS2	14.3335	13.2171	14.142	14.0091	14.7483	14.5829	14.3382	14.166			4	4	0.988867	0.174966	-0.533423	-1.92469
YARS	20.8418	20.7295	21.0227	20.9144	20.4763	20.8622	20.9137	20.9282			4	4	0.274199	0.617192	0.0820141	0.66316
USP14	21.349	21.3076	21.3695	21.2843	21.4464	21.4419	21.4448	21.2828			4	4	0.856628	0.219935	-0.076385	-1.7048
PRKAG1	17.2281	17.5246	17.4516	17.2782	17.5892	17.5794	17.5487	17.5792			4	4	1.5506	0.0785223	-0.203537	-2.87763
HSPA2	17.2774	17.1532	17.3482	17.3019	17.1484	17.1161	17.2758	17.3304			4	4	0.341417	0.541797	0.0525155	0.797415
ATP1B3	20.5531	20.5746	20.7658	20.6647	20.6804	20.7388	20.7798	20.782			4	4	1.00731	0.169989	-0.105699	-1.95532
RAD23A	17.4167	17.6847	17.384	17.6973	17.7259	17.6415	17.5214	17.6424			4	4	0.408641	0.479576	-0.0871534	-0.925808
RAD23B	20.3488	20.2923	20.2233	20.138	20.0502	20.0343	20.1093	20.0143	+	PIPD_8h_DMSO_8h	4	4	2.13912	0.0406014	0.198587	3.98291
EPHB4	17.165	17.2332	17.1281	17.5419	16.54	16.7019	16.8878	17.0749			4	4	1.68863	0.0648788	0.465926	3.12393
EPHA4	14.6528	14.4369	14.4353	14.1366	15.7769	15.4452	15.4463	15.6089	+	PIPD_8h_DMSO_8h	3	4	3.90042	0.0076	-1.15394	-8.71985
NAGLU	16.2783	16.0391	15.9221	16.1932	16.1648	15.877	16.4472	15.8871			4	4	0.0310005	0.951425	0.0141382	0.0901439
GALC	18.2139	18.1049	18.1769	17.8919	18.32	18.1734	18.2873	17.9093			4	4	0.263922	0.629966	-0.0755959	-0.642008
AK2	19.7241	19.6746	19.8116	19.8411	19.5339	19.5663	19.7848	19.7286			4	4	0.74362	0.265743	0.109432	1.51537
EMP3	18.0126	17.2788	17.3883	17.6344	16.5546	16.9287	16.1131	16.7785	+	PIPD_8h_DMSO_8h	4	4	2.19088	0.0384093	0.984792	4.08805
ALDH18A1	18.8307	18.6193	18.4314	18.8454	18.7646	18.7634	18.5932	18.7386			4	4	0.11631	0.821155	-0.0332656	-0.312756
NAPA	19.4603	19.7551	19.6791	19.5533	19.872	19.8371	19.7297	19.6643			4	4	1.04601	0.159656	-0.163847	-2.01962
EIF5	20.9119	20.9083	21.0312	20.9813	20.9312	21.0451	21.1614	21.2045			4	4	0.953889	0.185389	-0.127357	-1.8666
SLC12A2	20.5511	20.586	20.6441	20.5587	20.6231	20.5857	20.7124	20.5394			4	4	0.298786	0.587636	-0.0301585	-0.713051
PSMD4	20.3714	20.3611	20.3033	20.4134	20.2627	20.483	20.3153	20.4796			4	4	0.142369	0.782387	-0.0228562	-0.37509
DRG2	17.2915	17.7901	17.6777	17.7085	17.8564	17.8166	17.8899	17.8651			4	4	1.11918	0.142657	-0.240056	-2.14142
CSE1L	22.611	22.5901	22.5404	22.6435	22.5418	22.4139	22.5418	22.4638			4	4	1.49327	0.0847988	0.105913	2.77717
TMBIM6	18.7967	18.9562	18.7566	18.993	17.555	18.2868	18.1993	18.6443			4	4	1.62357	0.0709134	0.704322	3.00701
VCP	21.749	21.9712	21.9353	21.8814	22.1131	22.0436	22.0814	22.039	+	PIPD_8h_DMSO_8h	4	4	1.9322	0.0497104	-0.185064	-3.5767
MFAP1	16.5752	16.7008	16.8551	16.3791	16.4199	17.015	16.6987	16.8001			4	4	0.274774	0.616531	-0.105891	-0.664339
HADHB	21.1093	21.1039	21.1884	21.113	20.9533	21.0581	21.0847	21.0121			4	4	1.56186	0.0771107	0.101607	2.89747
MANF	19.0621	19.197	19.1942	19.3338	18.9639	19.1853	19.182	19.3214			4	4	0.137738	0.789654	0.0336571	0.364171
MLLT4	17.6545	17.635	17.556	17.6156	17.3552	17.4069	17.264	17.1945	+	PIPD_8h_DMSO_8h	4	4	3.01012	0.01712	0.310126	5.98538
ELL	13.7921	13.7435	13.3355	13.7766	13.3161	12.9871	13.2525	13.4049			4	4	1.60839	0.0722332	0.421791	2.97995
NAP1L1	21.0626	21.0721	21.0324	20.6934	21.8757	21.5735	21.2884	21.4117	+	PIPD_8h_DMSO_8h	4	4	1.97711	0.0476547	-0.572206	-3.66303
CASP7	17.9664	17.5264	17.7535	17.9251	17.5654	17.3917	17.7385	17.8129			4	4	0.563942	0.364485	0.165719	1.20677
CASP6	18.1054	18.0828	17.988	17.8784	18.1843	18.2668	18.1152	18.055			4	4	1.066	0.154776	-0.141649	-2.05285
ADK	18.9867	19.0153	19.04	19.2105	18.8232	19.116	18.9952	19.0949			4	4	0.276398	0.614407	0.055829	0.667662
ADAR	20.2433	20.1032	20.2427	20.1238	20.2178	20.0455	20.103	20.0544			4	4	0.639406	0.320634	0.0730929	1.33791
LAMB2	15.7149	16.0263	16.0477	15.7554	15.6488	15.5221	15.927	15.6737			4	4	0.784244	0.246943	0.193151	1.58373
FOXA3	14.8804	14.8218	15.0872	15.262	15.9548	15.5161	15.7589	15.3964	+	PIPD_8h_DMSO_8h	4	4	2.15479	0.0400737	-0.643667	-4.01459
TPD52	18.6592	18.2044	18.3492	18.4331	18.3076	18.5794	18.1935	18.3887			4	4	0.133076	0.796778	0.0441799	0.353114
SEC13	18.7681	18.6824	18.7464	18.4295	18.7597	18.7215	18.6477	18.8005			4	4	0.393579	0.493145	-0.0757189	-0.897477
NHP2L1	21.0462	20.8221	20.7579	20.9573	20.3623	20.634	20.4956	20.6961			4	4	1.90613	0.0513125	0.348853	3.52699
NPEPPS	21.2551	21.2396	21.2524	21.302	21.0008	21.1455	21.0865	21.0407	+	PIPD_8h_DMSO_8h	4	4	2.90261	0.020763	0.193886	5.70775
GFER	15.53	16.7916	16.8333	16.7413	16.7318	16.3141	16.9362	16.6059			4	4	0.200552	0.706204	-0.172956	-0.507134
HNRNPH2	18.923	19.3864	19.416	19.1895	19.4977	19.5237	19.911	19.6006			4	4	1.46597	0.0870306	-0.404531	-2.72969
OXCT1	18.0412	18.0548	18.0295	17.9606	17.8352	18.1243	18.0111	17.8304			4	4	0.424063	0.467837	0.0712481	0.954583
EIF3B	20.4074	20.3686	20.3151	20.5639	20.6256	20.5156	20.4916	20.6048			4	4	1.22554	0.123582	-0.145641	-2.31946
FCGRT	15.2694	15.3415	15.4705	15.0456	15.404	14.7001	15.3703	13.8114			4	4	0.559089	0.368086	0.460274	1.19824
BID	17.8064	18.1221	17.9977	18.3319	17.7819	18.0708	18.0061	18.2235			4	4	0.113677	0.825086	0.0439315	0.306333
ATP5J2	17.936	17.7267	17.3786	17.6116	17.2744	17.6325	17.3284	17.8747			4	4	0.315134	0.568857	0.135704	0.745708
NDUFV3	15.5995	15.8887	16.3125	16.1668	15.805	15.6973	16.4767	16.1422			4	4	0.0573777	0.908675	-0.0384421	-0.162511
RRP1	17.8247	17.7845	17.8924	17.9346	17.679	17.8179	17.6121	17.7298			4	4	1.4614	0.0872727	0.149364	2.72175
MARS	21.1568	21.1807	21.2099	21.0928	21.1769	21.2759	21.2477	21.1753			4	4	0.827054	0.229038	-0.0589075	-1.65543
ARPP19	18.9369	18.8618	18.7531	19.0017	18.68	18.9009	18.4512	18.6451			4	4	1.06855	0.15458	0.21907	2.05711
MAZ	15.4474	15.4052	15.6216	15.8115	14.7223	15.1668	14.8582	15.3102			4	4	1.83468	0.0550458	0.557051	3.39238
POLE2	14.3802	14.7265	13.5405	14.6121	15.4824	14.5962	14.7832	13.8528			4	4	0.367747	0.515536	-0.363849	-0.84832
C14orf2	18.9397	18.6082	18.6908	18.9605	18.6595	19.2873	18.5105	17.9979			4	4	0.274969	0.616235	0.186012	0.664737
ATP5E	19.3971	19.0515	19.0416	19.3261	18.7392	18.7902	18.7414	18.7759	+	PIPD_8h_DMSO_8h	4	4	2.50365	0.0324611	0.442371	4.75708
ATP5EP2	19.3971	19.0515	19.0416	19.3261	18.7392	18.7902	18.7414	18.7759	+	PIPD_8h_DMSO_8h	4	4	2.50365	0.0324611	0.442371	4.75708
ATP5I	19.6837	19.2988	19.248	19.1639	19.4403	19.1823	18.9799	18.8723			4	4	0.648208	0.315474	0.229914	1.35304
LGALS4	15.3381	16.2656	16.3365	15.4459	16.3943	16.0916	17.1929	16.3201			4	4	0.933203	0.192368	-0.653227	-1.83224
EIF6	21.12	21.1806	21.1376	21.1203	21.2154	21.1265	21.287	21.1169			4	4	0.502133	0.404917	-0.046792	-1.09707
CTBP2	18.8166	18.7931	18.7858	18.6016	18.9645	18.9468	18.8961	18.7759			4	4	1.17894	0.131152	-0.14655	-2.24128
NDUFA6	17.5418	17.6831	17.5208	17.8176	17.4134	17.5552	17.4763	17.8357			4	4	0.248259	0.64881	0.0706697	0.609411
