#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/PI_8h.txt#:type=:list
#Associated Gene Name	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XDMSO_8h_Rep1_1	XDMSO_8h_Rep2_1	XDMSO_8h_Rep3_1	XDMSO_8h_Rep4_1	C: Student's T-test Significant PI_8h_DMSO_8h	C: Student's T-test significant	N: Valid values XPI_8h	N: Valid values XDMSO_8h	N: -Log Student's T-test p-value PI_8h_DMSO_8h	N: Student's T-test q-value PI_8h_DMSO_8h	N: Student's T-test Difference PI_8h_DMSO_8h	N: Student's T-test Test statistic PI_8h_DMSO_8h
SPRR2F	16.683	17.3614	17.421	18.0046	15.5668	16.856	17.0923	17.2009			4	4	0.72408	0.397204	0.688517	1.48234
MED15	17.4182	17.4969	17.2557	17.3218	17.3635	17.233	16.9768	17.2876			4	4	0.788827	0.368556	0.157934	1.59142
GFM1	18.8316	18.942	18.8303	18.9961	18.9878	19.0015	18.8416	18.9854			4	4	0.430452	0.586888	-0.0540757	-0.966437
ERGIC2	15.9323	16.1179	16.4818	16.2751	16.2737	15.8661	16.5206	16.4491			4	4	0.154587	0.835505	-0.0756145	-0.403585
MCCC1	16.0007	16.3835	16.4371	16.384	16.1427	16.5154	16.5557	16.2797			4	4	0.202712	0.785953	-0.072052	-0.51187
TGS1	17.3398	17.325	17.3752	16.9158	17.5711	17.2115	17.3881	16.8559			4	4	0.0326291	0.962895	-0.0177054	-0.0947195
NUDCD1	18.0122	17.8492	17.9082	17.756	17.9496	17.6811	17.9075	17.9191			4	4	0.074926	0.919097	0.017077	0.208765
ERBB2IP	17.2561	16.8709	17.0123	16.7754	16.8114	16.5548	16.4973	16.6479			4	4	1.50982	0.163434	0.350793	2.80607
TUBGCP6	15.1776	14.8603	14.9266	14.8983	14.931	15.0864	14.8988	15.3123			4	4	0.327534	0.669765	-0.0914075	-0.770221
TUBGCP5	13.0425	12.9348	13.1426	12.9646	13.1552	12.7102	13.5644	12.7052			4	4	0.0203331	0.976946	-0.0126243	-0.0597954
USP28	16.9591	17.1453	17.2568	17.1414	17.1707	17.1312	17.1246	17.1302			4	4	0.0779072	0.916388	-0.0135379	-0.216486
C16orf13	16.6935	16.6249	16.8895	16.2725	16.6316	16.5556	16.6169	16.49			4	4	0.132132	0.85847	0.0465584	0.350866
TP53RK	17.4817	17.7254	17.9143	17.73	17.7273	17.9012	17.9641	17.8941			4	4	0.766879	0.377864	-0.158808	-1.55455
PIGS	16.7173	16.7167	16.7849	16.4426	16.5625	16.2687	16.7255	16.5393			4	4	0.540212	0.511903	0.141361	1.16493
WRNIP1	18.054	17.8465	17.9198	17.9367	17.9123	18.1009	17.8975	18.0066			4	4	0.257262	0.733595	-0.0400863	-0.628203
RANBP9	16.9143	16.8421	16.738	16.7383	17.0399	16.8881	16.8261	16.9635			4	4	0.98433	0.287151	-0.12122	-1.91716
CLCC1	16.7055	16.9225	16.5618	16.6258	16.2632	16.8288	16.7947	16.8612			4	4	0.036008	0.958527	0.0168958	0.104165
UBL7	16.3817	15.4289	15.6097	15.5178	15.9943	16.3983	15.7267	16.4434			4	4	0.712179	0.404875	-0.406107	-1.46218
CCNL2	15.8018	16.0169	15.5803	16.0242	15.5449	15.4485	15.6361	15.7674			4	4	1.06278	0.263761	0.256565	2.0475
MYADM	21.7057	21.7375	21.4941	21.7762	21.471	21.4852	21.2581	21.3053			4	4	1.88874	0.11599	0.298499	3.49402
PPP1R9B	15.4073	15.8168	15.5278	15.5983	15.3562	15.711	15.7228	15.6705			4	4	0.0813915	0.913856	-0.0275853	-0.225462
SRPK1	17.4077	17.4729	17.5357	17.5118	17.6267	17.3435	17.4966	17.5072			4	4	0.0632179	0.93132	-0.0114751	-0.178062
SMC6	16.5914	16.485	16.5328	16.5696	16.6175	16.4247	16.4371	16.4802			4	4	0.502889	0.537428	0.0548439	1.09842
KCTD15	17.4634	17.6635	17.71	17.7857	18.1388	17.9617	17.6759	17.8175			4	4	1.04155	0.268349	-0.242827	-2.0122
STRBP	19.4389	19.41	19.3111	19.2831	19.2599	19.3172	19.3107	19.1482			4	4	0.958541	0.29501	0.101762	1.87433
TMEM209	15.3564	15.8642	15.7185	15.6451	15.4341	15.7455	15.5478	15.6756			4	4	0.13463	0.857176	0.0453501	0.356808
CYP2S1	19.9946	19.5767	19.3793	19.2132	19.7274	19.4041	19.4177	19.1613			4	4	0.222172	0.766699	0.113338	0.554075
IWS1	17.8984	17.9716	17.9922	17.9412	17.9053	17.8803	17.9102	17.8722			4	4	1.40669	0.182158	0.0588284	2.62728
SIN3A	16.7613	16.7871	16.8198	16.7891	16.5264	16.5763	16.6017	16.5989	+	PI_8h_DMSO_8h	4	4	4.26155	0.00866667	0.213473	10.0989
OSBPL9	17.8384	17.7636	17.818	17.6134	17.6988	17.5993	17.7081	17.4756			4	4	0.947421	0.298166	0.137887	1.85586
VWA9	15.8209	15.4599	15.5728	15.4841	15.8973	15.4094	15.8151	15.5854			4	4	0.276803	0.716629	-0.0923889	-0.66849
CDK5RAP1	16.6109	16.8857	17.1077	17.1902	17.1162	16.8264	17.155	17.0568			4	4	0.245545	0.744312	-0.0899887	-0.603716
RSF1	15.054	15.2763	15.2247	15.1555	14.7818	15.2239	15.0358	15.2526			4	4	0.382916	0.622393	0.104099	0.877276
RBM15	17.9951	18.0185	17.9488	17.9588	17.7573	17.9991	18.0121	18.1536			4	4	0.000802864	0.999065	-0.000202179	-0.00241286
RUFY1	18.0392	18.2278	18.0117	18.0823	18.069	18.0745	18.0282	17.9211			4	4	0.515456	0.52635	0.0670571	1.12092
SPEN	15.8694	15.5773	15.4584	15.4918	15.3404	15.2816	15.3462	15.3373			4	4	1.55329	0.156645	0.272875	2.88237
PNKP	18.8318	18.443	18.6507	18.4387	18.6023	18.3572	18.6149	18.4015			4	4	0.363459	0.642319	0.097086	0.840087
MMS19	18.097	17.8499	18.0296	17.9868	17.9849	17.9608	17.9571	17.8675			4	4	0.358199	0.646337	0.0482869	0.82996
FAM129B	19.4637	19.3112	19.3321	19.3453	19.4081	19.2617	19.2832	19.3363			4	4	0.374635	0.631869	0.0407424	0.8615
YME1L1	18.4861	18.3977	18.3025	18.4409	18.3355	18.3674	18.3526	18.4539			4	4	0.255072	0.735108	0.0294371	0.623645
RMDN3	17.7715	17.514	17.5105	17.5087	17.483	17.5256	17.4815	17.5531			4	4	0.432283	0.585354	0.0653858	0.969827
MYCBP	17.9525	18.1682	18.0604	18.1349	17.861	18.1028	17.9482	18.1239			4	4	0.387228	0.619478	0.0700259	0.88546
CYTH2	18.3808	17.9792	18.2152	17.9674	18.1051	18.0131	17.809	17.8402			4	4	0.786385	0.369284	0.193822	1.58732
TBCB	19.4171	19.1332	19.1691	19.1989	19.5728	19.5379	19.3618	19.5538			4	4	1.86232	0.118358	-0.276987	-3.44419
PSMB7	19.1989	19.3669	19.2433	19.3872	19.3432	19.3109	19.415	19.4065			4	4	0.634935	0.445902	-0.0698242	-1.33021
CNN2	21.6469	21.5759	21.5431	21.551	21.6484	21.4394	21.4564	21.35			4	4	0.779571	0.372445	0.105686	1.57589
SEC62	16.351	16.4489	16.2089	16.1159	16.2299	16.6439	16.4705	16.8014			4	4	0.904281	0.314362	-0.255235	-1.78415
PCYT2	17.5087	17.8014	17.7559	17.6454	17.7618	17.9743	17.5497	17.6837			4	4	0.236987	0.75328	-0.0645413	-0.585666
KRT12	23.5175	23.38	23.2839	18.0918	23.2183	23.0985	23.0893	22.9612			4	4	0.327959	0.66952	-1.02351	-0.771057
CDC5L	19.108	19.0422	19.1337	19.0583	19.076	18.9114	18.9777	19.0652			4	4	0.889373	0.320777	0.0780101	1.75935
PSMD1	20.3049	20.3943	20.4332	20.3695	20.3632	20.2159	20.4132	20.2423			4	4	0.575075	0.486783	0.0668125	1.2263
SDF2	16.8831	16.9674	17.1136	17.1254	16.9994	17.2396	17.1506	17.195			4	4	0.779551	0.372303	-0.123766	-1.57585
PFDN5	18.5331	18.6423	18.5452	18.5978	18.7046	18.4734	18.5111	18.7116			4	4	0.112756	0.879098	-0.0205741	-0.30408
PAFAH2	15.2628	15.3603	15.5158	15.4646	15.3393	15.7085	15.4642	15.5286			4	4	0.529754	0.516947	-0.109244	-1.14639
RNF2	16.5825	17.0663	16.8947	16.8907	16.5959	16.5292	16.7357	16.7396			4	4	0.935718	0.303036	0.208418	1.83641
PARK7	20.828	20.8208	20.8059	20.7002	20.596	20.9846	20.7432	21.0443			4	4	0.192607	0.796168	-0.0533066	-0.489616
EYA3	14.6717	15.1018	14.9489	14.9886	14.5119	14.6497	14.8048	14.9762			4	4	0.686369	0.417477	0.192117	1.41831
SORT1	17.8797	18.4113	18.5639	18.5293	18.3421	18.6426	18.6543	18.6532			4	4	0.609319	0.462044	-0.227009	-1.28595
VAT1	21.8845	21.761	21.7668	21.7077	21.6038	21.6089	21.631	21.5415			4	4	2.33049	0.0853608	0.18369	4.37923
LGMN	19.0876	19.5333	19.3919	19.5332	19.0432	18.8683	19.3445	19.2266			4	4	0.910242	0.311205	0.265843	1.79407
DNAJC2	16.5408	16.7669	16.7394	16.7473	16.3094	16.4664	16.7163	16.8722			4	4	0.336865	0.661888	0.107543	0.788528
MPHOSPH6	14.9312	15.0251	15.3355	14.8857	15.3551	13.6821	15.1031	15.2538			3	4	0.189813	0.799658	0.195835	0.48342
MPHOSPH8	15.5934	15.7232	16.024	15.959	15.434	15.8465	15.7137	15.7255			4	4	0.497144	0.541441	0.144963	1.0881
MTERF	14.6199	13.69	14.3281	13.8827	14.3479	14.4389	15.3438	13.0464			4	3	0.11803	0.873542	-0.16409	-0.316941
NUP88	18.1939	18.2148	18.1794	18.2024	18.1245	18.2612	18.2696	18.1933			4	4	0.161629	0.827564	-0.0145483	-0.419811
PKP4	14.8524	14.939	15.0755	14.9475	14.5346	14.6813	14.8196	14.2438			4	4	1.57306	0.154826	0.3838	2.91726
PIK3R4	16.1178	15.735	16.0101	15.9021	15.7819	15.835	15.9275	15.6247			4	4	0.699623	0.410275	0.148994	1.44086
POP1	18.1231	18.2048	18.2182	18.3682	17.9689	17.9372	18.0526	18.1652			4	4	1.47213	0.170782	0.197621	2.74038
MNT	14.7527	14.3663	14.2602	14.357	13.2178	13.8868	13.8817	13.329			4	4	2.19781	0.0943248	0.855233	4.10222
S100A13	21.188	20.9991	21.1463	20.7942	21.1078	21.3195	21.1869	21.3364			4	4	1.01606	0.275527	-0.205758	-1.96985
SCAF11	17.2621	17.7414	17.6401	17.7821	17.5727	17.4731	17.5835	17.8181			4	4	0.0132723	0.983641	-0.00547981	-0.0393321
TEAD3	16.7395	16.1691	15.5204	16.204	16.3831	16.8809	16.5581	16.621			4	4	0.83952	0.342384	-0.452532	-1.67625
TIMM17A	16.6494	16.0393	15.7519	16.4431	16.5445	15.5984	15.8294	16.0464			4	4	0.321658	0.673639	0.216229	0.758632
TSNAX	18.3351	18.1846	18.3523	18.3358	18.3468	18.276	18.2919	18.1858			4	4	0.206347	0.781645	0.0268178	0.519819
SEPHS2	16.0405	16.1531	16.5582	16.049	15.8694	16.0918	16.3224	16.1487			4	4	0.243432	0.746432	0.0921123	0.599272
EIF3C	20.454	20.3525	20.3343	20.4404	20.5241	20.3896	20.4836	20.5315			4	4	1.00485	0.280432	-0.0869131	-1.95124
TTC1	17.6429	17.7769	17.7925	17.8851	17.707	17.6954	18.0501	18.1292			4	4	0.436598	0.581996	-0.121072	-0.977804
DNAJC7	17.3328	17.6889	17.581	17.761	17.4794	17.7385	17.7467	17.9377			4	4	0.456555	0.566775	-0.134656	-1.01449
CDCA3	15.577	15.5582	15.7186	15.5845	16.0418	15.8429	15.8416	16.1866			4	4	2.16048	0.0953785	-0.368655	-4.02612
C12orf57	16.5269	16.4476	16.3511	16.4113	16.2547	15.7566	16.6051	16.1276			4	4	0.668038	0.42844	0.248236	1.38702
PHB2	22.1122	21.9183	22.0065	21.9091	21.9642	21.8828	21.9223	21.8591			4	4	0.739908	0.390788	0.0794191	1.5091
CDX2	14.5727	15.4714	16.2935	16.0335	14.5069	14.4433	15.4671	13.4105			4	4	1.03599	0.269933	1.13578	2.00296
COPS8	19.1578	18.7784	18.8834	19.1369	19.1871	19.1972	18.8218	19.0321			4	4	0.219204	0.769718	-0.0704226	-0.547692
PRPF18	15.4872	15.4729	15.3178	15.4695	15.8141	15.7759	15.2571	15.0939			4	4	0.0948847	0.898852	-0.0484152	-0.25975
RAD9A	14.4358	15.3286	15.9594	15.815	15.7979	15.3803	16.1092	15.797			4	4	0.465293	0.56301	-0.386416	-1.03044
PKMYT1	14.5861	14.9757	14.708	15.3195	14.6253	14.3001	14.7822	14.8225			4	4	0.626555	0.450649	0.264816	1.31576
SDHC	16.8672	16.172	16.5507	15.9705	16.5841	16.1068	16.4293	16.4221			4	4	0.00681203	0.992007	0.00453663	0.0203329
CHP1	17.6963	17.7417	17.6807	17.884	17.9231	17.9745	17.8043	18.0204			4	4	1.47166	0.170878	-0.179882	-2.73956
KIF2C	17.0858	17.033	16.8406	17.0624	17.2138	17.1524	17.0797	17.3393			4	4	1.29177	0.202406	-0.190825	-2.43122
RGPD5	13.9068	14.5783	14.3172	14.7797	13.708	14.4975	14.4719	14.441			4	4	0.167025	0.82206	0.115907	0.432153
MGLL	16.4647	16.4179	16.3409	16.281	16.6697	16.3705	16.2218	16.0524			4	4	0.130301	0.859725	0.0475168	0.346497
ATXN2	16.3282	16.3983	16.2294	16.3443	16.0707	16.2234	16.3138	16.5905			4	4	0.0800997	0.914753	0.0254836	0.22214
DOK1	16.0189	15.6229	14.9527	14.9655	15.7251	15.6693	15.7045	15.3729			4	4	0.358735	0.646162	-0.227941	-0.830993
MTR	15.7099	15.9809	15.8601	15.9289	15.7267	15.8649	15.6803	15.9661			4	4	0.286301	0.706451	0.0604277	0.687838
HSD17B10	20.1912	20.1092	20.1081	20.0862	19.9551	20.0659	20.1025	20.1331			4	4	0.62758	0.450064	0.0595546	1.31753
SMAD5	16.0578	15.8653	15.9519	16.2433	16.3251	16.0117	15.8407	16.3782			4	4	0.302437	0.690543	-0.109365	-0.720379
SIGMAR1	16.8676	16.6521	16.6246	16.3432	16.5952	16.6248	16.1507	16.4323			4	4	0.514632	0.526882	0.171139	1.11945
BARD1	14.6571	14.4437	14.673	14.3883	13.6048	13.2773	14.7464	14.4027			4	4	0.750395	0.38456	0.532753	1.52679
HNRNPAB	20.9731	20.7437	21.0743	20.9302	21.0551	20.4408	20.9376	20.779			4	4	0.366975	0.638776	0.127225	0.84684
NAP1L4	20.1139	20.323	20.1955	20.3098	20.2088	20.097	20.2109	20.1991			4	4	0.44761	0.574131	0.0566125	0.998088
MGST2	19.4133	19.477	19.7707	19.4336	20.3524	19.8296	20.0985	19.7665			4	4	1.667	0.141144	-0.488096	-3.0849
NAPG	18.7266	18.8912	18.7318	18.6297	18.6687	18.7925	18.7108	18.7102			4	4	0.154986	0.835569	0.0242786	0.404509
PIP5K1A	15.2395	15.6439	15.7493	15.8894	15.5529	15.8382	16.0892	16.0825			4	4	0.663323	0.432382	-0.260189	-1.37896
TXN2	17.2976	17.714	17.9469	17.8204	17.8315	17.5581	17.8598	17.6105			4	4	0.0440502	0.95163	-0.0202351	-0.126399
ATP5S	17.9569	18.031	17.8795	18.0604	17.8319	17.8463	17.974	18.2268			4	4	0.0425392	0.953019	0.0122271	0.122248
MIPEP	18.2557	18.2161	18.1973	18.197	18.2445	18.0564	17.9681	18.0054			4	4	1.2452	0.216018	0.147977	2.35256
ACO2	19.1255	19.2202	19.1953	19.1474	19.131	19.1683	19.1413	19.0644			4	4	0.724264	0.39729	0.0458474	1.48266
TM9SF2	19.2747	19.418	19.3342	19.5579	19.4095	19.3751	19.4082	19.4627			4	4	0.101371	0.892058	-0.017663	-0.275977
COQ7	15.3327	14.872	15.5622	14.8895	15.4823	13.9875	15.268	14.7227			3	4	0.341989	0.658809	0.298906	0.798532
SLC29A1	18.393	18.1494	17.8992	18.1798	18.1067	17.7858	17.9782	18.0468			4	4	0.694982	0.411947	0.175986	1.43297
EPAS1	17.5263	16.6184	16.3976	16.6209	17.2728	17.1365	16.7816	16.3256			4	4	0.0987149	0.894892	-0.0883579	-0.269352
TSG101	18.0518	18.066	18.0871	18.0667	18.1484	18.0641	18.0262	17.9519			4	4	0.192062	0.796832	0.0202699	0.488409
CIB1	15.3327	15.6025	15.8087	15.7751	16.1111	15.308	15.7743	15.1855			4	4	0.0512283	0.943372	0.0350192	0.145959
CPNE1	20.3795	20.2475	20.2793	20.1992	20.218	20.234	20.2108	20.1274			4	4	0.885029	0.322878	0.0788226	1.75212
CCT7	21.0496	20.8443	20.9573	21.0322	20.9349	20.9937	20.9441	21.0978			4	4	0.137571	0.854911	-0.0217586	-0.363777
MYD88	17.1312	17.2585	17.183	17.0453	17.3557	17.4419	17.129	17.2633			4	4	0.898759	0.316045	-0.142997	-1.77497
EBNA1BP2	18.7511	19.0082	18.9801	18.9419	18.9821	19.153	18.9164	19.1286			4	4	0.753206	0.383471	-0.124696	-1.53153
ARID3A	17.1885	17.1094	17.0836	17.0315	16.7216	17.0343	17.0391	16.9616			4	4	1.04247	0.268552	0.164105	2.01374
PRMT1	21.6099	21.8471	21.882	21.9339	21.5061	21.6726	21.8413	21.8122			4	4	0.475445	0.555115	0.110143	1.04891
BAG1	15.4995	15.1355	15.6758	15.747	15.5543	15.226	15.857	15.5671			4	4	0.0697053	0.9244	-0.0366571	-0.19515
ATF6B	18.5146	18.2749	18.0979	18.2138	18.5994	18.8111	18.0978	18.7108			4	4	0.760225	0.381579	-0.27944	-1.54335
RNF5	13.7948	15.1632	15.0959	15.2442	14.4711	14.8804	14.9019	14.4472			4	4	0.156356	0.833876	0.149418	0.407674
AGPAT1	15.5371	16.8268	16.8751	17.1613	16.3865	15.987	16.9888	16.6631			4	4	0.0805506	0.914526	0.0937138	0.223301
PKP2	20.348	20.4145	20.3612	20.4518	20.3409	20.5616	20.4213	20.4619			4	4	0.456252	0.566851	-0.0525384	-1.01393
SH3GL1	18.5125	18.5501	18.4874	18.5828	18.6545	18.6426	18.714	18.6955			4	4	2.75362	0.0515048	-0.143485	-5.33867
TEP1	14.5596	14.4561	14.3759	14.3392	14.1703	14.5326	14.6836	14.358			4	4	0.00954679	0.988618	-0.0034399	-0.0284087
VRK1	18.6733	18.5363	18.6652	18.6811	18.7848	18.6945	18.7103	18.7332			4	4	1.2224	0.218573	-0.0917177	-2.31418
GDF15	14.5597	14.9437	16.2708	15.2166	15.0458	15.6376	15.0256	15.3485			4	4	0.0142949	0.982044	-0.01668	-0.0423149
AKAP9	16.3744	16.067	16.3181	16.1549	16.2155	16.551	16.3353	15.7351			4	4	0.0359052	0.958457	0.0193954	0.103879
NIPSNAP1	18.5587	18.2528	18.4855	18.1522	18.6837	18.3156	18.3834	18.2449			4	4	0.122736	0.86776	-0.0446234	-0.328337
NCAPG	18.8566	18.905	18.8022	19.0122	18.9207	18.8414	18.97	19.0017			4	4	0.290165	0.702651	-0.0394354	-0.695669
ARPC5L	19.6939	20.0071	19.9836	20.0719	19.9796	20.0008	20.0425	20.0223			4	4	0.368538	0.637185	-0.0721827	-0.849836
MICU1	16.9004	16.3899	16.4304	16.2551	16.4846	16.4737	16.5874	16.5308			4	4	0.0624372	0.932245	-0.025156	-0.175992
FAM118B	17.132	16.4352	16.407	16.6	16.9752	16.0215	16.187	16.1975			4	4	0.501629	0.53797	0.298257	1.09616
PAIP2	16.7553	15.4138	15.8605	15.2295	16.5744	16.0189	16.1498	16.0208			4	4	0.465595	0.562897	-0.376152	-1.031
MAPKAP1	14.0467	14.2601	14.1815	14.4511	14.4023	14.7305	14.4316	14.6809			4	4	1.47043	0.170923	-0.326468	-2.73743
RBM4B	19.09	19.1852	19.0852	19.0594	19.0773	19.2274	19.0744	19.246			4	4	0.420566	0.594316	-0.0513349	-0.948078
NABP2	14.5071	13.3963	14.2495	14.6463	13.4386	13.9868	14.1365	14.208			4	4	0.332484	0.666057	0.257286	0.779947
ZFYVE21	16.4614	16.4384	16.2931	16.4872	16.8203	15.8728	16.3772	16.5444			4	4	0.0274224	0.967931	0.016315	0.0800382
DDX50	17.8227	17.8613	17.8676	17.7779	17.8244	17.6789	17.7734	17.8334			4	4	0.638887	0.444989	0.0548716	1.33702
MRPL34	17.4579	17.4943	15.833	15.9964	17.8307	19.0187	17.7655	18.5196			4	4	1.58126	0.152478	-1.58823	-2.93177
ELAC2	18.8336	18.672	18.5979	18.8228	18.7088	18.526	18.6006	18.5805			4	4	0.93752	0.302478	0.127636	1.83941
C19orf43	17.6705	17.6046	17.2764	17.6495	17.0678	16.8169	16.9892	16.9986			4	4	2.80306	0.0537931	0.582102	5.45918
GRWD1	18.9827	19.2828	19.4676	19.3782	19.5017	19.0365	19.1708	19.2722			4	4	0.0815614	0.913727	0.0325274	0.225899
MACROD1	17.2039	16.8406	16.7549	16.745	17.2694	16.5601	16.4619	16.4251			4	4	0.402643	0.608333	0.206958	0.914554
TCF25	15.4695	15.5633	15.2127	15.354	15.6186	15.4573	15.1918	15.7481			4	4	0.309365	0.685469	-0.104072	-0.734228
CMSS1	16.3827	16.3709	16.2523	16.1534	15.9723	16.3357	16.239	15.9743			4	4	0.725065	0.397091	0.159449	1.48401
ECSIT	15.2442	14.6447	15.3771	15.0854	15.3441	15.0088	15.2101	15.1523			4	4	0.207958	0.78049	-0.0909445	-0.52333
WDR77	19.9291	19.9537	19.9583	20.0792	20.184	20.0821	19.9811	20.0767			4	4	0.968373	0.291697	-0.100942	-1.89066
C17orf62	15.8303	14.8521	15.0028	14.959	15.3847	16.0271	15.6565	15.4873			4	4	0.912453	0.30978	-0.477813	-1.79774
DPH2	15.0456	14.6296	15.1446	14.8729	14.3536	14.0382	14.6866	14.2811			4	4	1.80263	0.124586	0.5833	3.33272
MRP63	16.9566	16.9844	17.1182	16.8194	17.1088	17.0814	17.0947	16.7808			4	4	0.183286	0.805366	-0.0467782	-0.468872
TUBA1C	21.3153	21.1152	20.8399	21.466	21.4729	21.5533	21.1984	21.1669			4	4	0.439502	0.579731	-0.163735	-0.983163
VIMP	16.4021	16.2955	16.0056	16.3018	15.8658	16.0328	15.8423	15.8743			4	4	1.95674	0.108056	0.347487	3.62375
APOL2	16.2753	16.4457	16.588	16.2896	16.2512	16.3847	16.5408	16.6064			4	4	0.163786	0.825035	-0.0461388	-0.424755
MYBBP1A	20.4895	20.4227	20.4749	20.5241	20.3812	20.2331	20.3982	20.2697			4	4	1.8537	0.119325	0.157267	3.428
LPIN3	15.2029	15.4425	15.8651	16.2035	15.5498	15.4452	16.0721	15.3093			4	4	0.112614	0.879129	0.0843766	0.303732
FERMT1	16.6941	16.9001	16.8083	17.0723	16.8257	16.9973	16.8388	17.0381			4	4	0.235584	0.753822	-0.0562677	-0.582695
FAM83C	21.0823	21.0649	21.0407	21.0907	20.7875	19.6225	21.0593	21.2128			4	4	0.507915	0.533064	0.399116	1.10743
MGME1	17.5697	17.7097	17.6229	17.7592	17.3308	17.5538	17.5922	17.7649			4	4	0.482374	0.551472	0.104959	1.06146
FYCO1	14.4316	14.4951	14.4208	14.2301	13.6882	13.8916	14.4283	13.8938			4	4	1.32462	0.196931	0.418916	2.48696
ACBD6	17.2629	17.5155	17.4314	17.4582	17.4526	17.5579	17.5581	17.6809			4	4	1.05273	0.266007	-0.145384	-2.03078
CORO1B	19.8529	19.9598	19.8716	19.7748	19.7873	20.0559	19.8937	19.9463			4	4	0.357902	0.64638	-0.0560241	-0.829386
LSMD1	15.0385	15.4413	15.2293	14.7147	15.9202	14.9185	15.7099	14.0857			3	4	0.0410806	0.954748	-0.0526314	-0.11823
TXNDC17	20.0647	20.2896	20.2334	20.29	20.0415	20.2967	20.0919	20.4634			4	4	0.0119731	0.985584	-0.00393772	-0.035533
BUD13	16.0961	16.6873	16.6654	16.469	16.1066	16.8767	16.8286	17.0049			4	4	0.404961	0.606091	-0.224715	-0.918907
CPPED1	17.9804	17.8787	17.7939	17.9341	17.8155	17.7413	17.8924	17.7801			4	4	0.878176	0.325425	0.0894513	1.74071
VPS25	18.2967	17.629	17.8959	17.7388	17.7289	17.4083	17.8531	17.4388			4	4	0.764008	0.379149	0.282826	1.54972
SH2D3A	14.2411	14.8506	14.6131	14.0053	14.6085	15.4791	14.7371	14.5894			4	4	0.737693	0.391248	-0.426042	-1.50536
MRPL45	19.1513	19.1752	19.0571	18.9927	19.1213	19.1118	19.034	19.0464			4	4	0.12274	0.867911	0.015707	0.328346
C7orf50	18.1559	17.979	17.9885	17.9459	17.845	18.1	17.9334	18.1534			4	4	0.037905	0.957202	0.00939083	0.109442
NUDT16L1	17.5414	17.8389	17.8359	17.922	17.9473	17.9266	17.9254	17.7114			4	4	0.409792	0.602801	-0.0930982	-0.927964
SDF4	17.4024	17.8764	17.7166	17.6681	17.5647	17.9337	17.7694	17.9107			4	4	0.443559	0.576721	-0.128718	-0.99064
PDCD2L	17.2055	17.4981	17.3933	17.597	17.5821	18.1723	17.6266	17.8449			4	4	1.28138	0.204137	-0.382987	-2.41364
PAAF1	16.6009	17.2169	17.063	16.9149	16.7566	16.9435	16.9835	17.0414			4	4	0.0424136	0.952966	0.0176859	0.121903
WIBG	17.8902	17.942	17.8079	17.8795	17.5028	17.7221	17.76	17.9213			4	4	0.850453	0.338981	0.153349	1.6945
PYGO2	17.6284	17.2732	17.458	17.4949	17.4244	17.1148	17.6672	17.1879			4	4	0.339316	0.660878	0.114999	0.793316
CHCHD6	15.3459	15.163	15.0479	14.861	15.0174	15.7707	15.0336	15.3959			4	4	0.434586	0.58375	-0.199959	-0.974087
AIFM2	17.7435	17.7206	17.5681	17.6189	17.6886	17.8095	17.5518	17.6147			4	4	0.0165391	0.981317	-0.00338125	-0.0488382
TMEM246	15.9184	15.7827	15.3151	15.5499	15.6005	15.9552	15.5907	15.6871			4	4	0.163386	0.825352	-0.0668395	-0.423838
ADPGK	17.8256	17.9661	18.0016	17.9922	17.7347	17.5268	17.9207	17.6925			4	4	1.33849	0.193317	0.227716	2.51056
GPATCH1	15.3582	15.1272	15.0797	15.1475	15.4754	15.0458	15.426	15.1955			4	4	0.40105	0.609245	-0.107532	-0.911558
RIOK1	17.2342	17.2092	17.3367	17.4663	17.462	17.6103	17.2217	17.4837			4	4	0.633444	0.447344	-0.132774	-1.32765
UQCC2	17.5674	17.5701	17.423	17.6646	17.9708	18.0816	17.4652	17.85			4	4	1.03172	0.272728	-0.285657	-1.99587
MIEN1	16.9836	17.3343	17.0542	17.2245	17.3453	17.7774	17.5635	17.2568			4	4	1.26262	0.209704	-0.336623	-2.38193
LLPH	17.5333	17.7533	17.7549	17.6668	17.4369	17.5333	17.3648	17.3758			4	4	2.06869	0.0974362	0.249389	3.8422
UTP23	14.5318	15.16	14.8727	15.1964	13.7355	15.7894	14.811	14.4012			4	4	0.225131	0.763516	0.255945	0.560421
SIKE1	13.8621	14.3725	14.213	13.9733	13.8483	15.1733	14.5801	14.829			4	4	0.826877	0.348803	-0.502472	-1.65513
PELO	16.5446	16.5091	16.5676	16.7219	16.6051	16.7054	16.6902	16.8862			4	4	0.914301	0.308577	-0.135907	-1.80082
GINS3	15.8548	15.8989	15.6707	15.9351	15.8296	15.9239	15.618	15.5264			4	4	0.480355	0.552282	0.115391	1.05781
TRIM56	16.8472	16.0841	16.3857	16.295	16.4566	15.8798	16.376	16.2932			4	4	0.310452	0.684504	0.151572	0.736396
ERP44	20.2693	20.2383	20.2525	20.1711	20.3158	20.3836	20.4458	20.3491			4	4	2.15052	0.0943231	-0.140746	-4.00594
