#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/abundance/5Z_2h.txt#:type=:list
#Associated Gene Name	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	XDMSO_2h_Rep1_1	XDMSO_2h_Rep2_1	XDMSO_2h_Rep3_1	XDMSO_2h_Rep4_1	C: Student's T-test Significant 5Z_2h_DMSO_2h	C: Student's T-test significant	N: Valid values X5Z_2h	N: Valid values XDMSO_2h	N: -Log Student's T-test p-value 5Z_2h_DMSO_2h	N: Student's T-test q-value 5Z_2h_DMSO_2h	N: Student's T-test Difference 5Z_2h_DMSO_2h	N: Student's T-test Test statistic 5Z_2h_DMSO_2h
SLC1A5	21.4314	21.5868	21.8736	21.8324	21.726	21.7884	21.9933	21.8952			4	4	0.683663	0.759274	-0.16969	-1.4137
MLF2	16.9786	16.8276	16.7681	16.9301	16.9221	17.0508	16.7039	16.7943			4	4	0.0320616	0.992885	0.00833607	0.0931268
TOMM34	19.4959	19.5392	19.64	19.743	19.4667	19.6155	19.726	19.8629			4	4	0.25807	0.931391	-0.0632868	-0.629881
SMAD2	17.6857	17.1389	17.4551	17.4636	17.437	17.3333	17.482	17.057			4	4	0.310308	0.908941	0.108528	0.736109
MSMO1	16.7035	16.6743	16.6513	16.439	16.6569	16.5539	16.404	16.4041			4	4	0.617703	0.781881	0.112296	1.30047
ITSN1	16.0649	15.9478	16.0412	16.1077	16.0406	15.9236	16.026	16.1324			4	4	0.0635248	0.986083	0.00974584	0.178875
TBCE	17.2232	17.1963	17.1148	17.2416	17.2837	17.2947	17.2584	17.1385			4	4	0.500631	0.833369	-0.049839	-1.09437
TBCC	17.312	17.1555	17.4127	17.6107	17.3564	17.424	17.1375	17.5357			4	4	0.0250787	0.997528	0.00931787	0.0733788
UBE2V2	18.5359	18.5857	18.5267	18.4933	18.2796	18.3384	18.4108	18.6571			4	4	0.639053	0.775308	0.113896	1.3373
STXBP2	17.8937	17.8639	17.9324	17.8606	17.8827	17.9743	18.0893	18.0016			4	4	1.13864	0.639881	-0.0993276	-2.17389
VAMP3	17.3711	17.5311	17.2379	17.5605	17.5141	17.5936	17.708	17.8234			4	4	1.22873	0.626132	-0.23463	-2.32484
NEDD8	18.8102	17.9266	17.9265	16.8973	21.5357	19.6823	18.1686	13.4744			4	4	0.0654378	0.984549	-0.325105	-0.183931
ATP6AP1	18.1119	18.0522	18.0453	18.1083	18.0243	18.1045	18.0607	17.9482			4	4	0.558958	0.810038	0.0449986	1.19801
RAB11B	19.2506	19.2602	18.9956	19.0685	19.2836	18.6454	18.9721	19.2435			4	4	0.275327	0.924637	0.107576	0.66547
EZH2	15.4669	15.2998	15.5272	15.6187	16.7734	15.9042	15.4509	15.4042			4	4	0.587604	0.795937	-0.405012	-1.24819
ZYX	21.2518	21.3479	21.0705	21.3069	21.2773	21.2728	21.0997	21.1546			4	4	0.230631	0.939785	0.0431681	0.572167
ETFDH	16.1081	16.3385	17.1469	16.1905	17.341	16.2342	16.1906	15.8383			4	4	0.0386049	0.991126	0.0449545	0.111383
SEPT7	20.3991	20.332	20.3457	20.3728	20.4423	20.4851	20.3955	20.3686			4	4	1.05509	0.675903	-0.0604725	-2.03472
ADRM1	21.1384	20.9385	21.0256	21.1917	20.9154	20.9073	20.8752	20.8646			4	4	1.70239	0.579011	0.182927	3.14887
CCDC6	18.8237	18.8239	18.7821	18.7563	18.6674	18.7678	18.7948	18.8674			4	4	0.196002	0.950099	0.0221653	0.497121
UAP1	18.4568	18.2179	18.2987	18.5069	18.6129	18.3677	18.1746	18.1341			4	4	0.140867	0.95843	0.0477543	0.371557
PDCD2	16.7539	16.7847	16.8153	16.9611	16.6806	16.6198	16.7574	16.5696			4	4	1.51204	0.556706	0.171871	2.80995
PKN1	22.2188	22.0149	22.3643	22.3121	22.3418	22.1805	22.3122	21.7436			4	4	0.208664	0.948123	0.0830092	0.524868
PKN2	18.2017	18.3224	18.315	18.2743	18.2776	18.2407	18.302	18.3547			4	4	0.162154	0.952672	-0.0153913	-0.421015
DDB1	20.6497	20.6375	20.5731	20.5747	20.7152	20.6891	20.6158	20.5669			4	4	0.427988	0.867521	-0.0380025	-0.961869
PPP2R5E	17.9411	18.0389	17.9569	17.9856	18.1467	17.9804	18.0216	18.1368			4	4	0.998611	0.684915	-0.0907621	-1.94087
MAPK14	18.0138	18.0417	18.1014	18.0556	17.965	17.8541	17.9209	18.0375			4	4	1.36166	0.589709	0.108749	2.5501
MRPL23	17.5743	17.4354	17.5528	17.5899	17.8808	17.5703	17.4528	17.2089			4	4	0.023506	0.997672	0.0099144	0.0688922
CDC37	20.5524	20.5435	20.5289	20.6227	20.33	20.38	20.5298	20.7009			4	4	0.390013	0.885983	0.076663	0.890735
DPYSL2	20.0342	20.0684	20.0745	20.0953	20.0387	20.1185	20.1416	20.1845			4	4	0.789042	0.726014	-0.052701	-1.59178
SYPL1	20.6632	20.87	20.5359	20.5699	20.8165	20.8448	20.7831	20.6318			4	4	0.57765	0.799607	-0.109307	-1.2308
RBBP7	20.4032	20.3809	20.3742	20.3814	20.3727	20.3039	20.3243	20.2874			4	4	1.74145	0.566811	0.0628967	3.22004
TAF9	17.8612	17.5077	17.6856	17.7017	16.9419	17.448	17.3949	17.418			4	4	1.48969	0.542804	0.388371	2.77093
FXN	17.1424	17.2582	17.0237	17.0431	16.9372	16.6354	17.1226	17.2151			4	4	0.451097	0.858056	0.13934	1.00449
BAK1	16.0563	16.0424	16.1039	16.2528	17.2419	16.7235	16.2497	16.1458			4	4	0.952377	0.685336	-0.476377	-1.86409
OCLN	18.9503	18.8188	18.9066	18.7948	18.664	18.5651	18.8277	18.9308			4	4	0.645308	0.774476	0.120775	1.34806
MEA1	17.5913	17.5293	17.0998	17.45	17.3902	17.4386	17.1601	17.3726			4	4	0.250132	0.934828	0.0772529	0.613332
SRSF7	21.5986	21.5571	21.7434	21.5505	21.6048	21.6217	21.5486	21.6891			4	4	0.0233352	0.99728	-0.00365734	-0.0684041
CPSF6	19.5797	19.5797	19.578	19.5583	19.5185	19.4819	19.6035	19.6236			4	4	0.196597	0.950221	0.017046	0.498432
SMN1	17.9637	18.055	17.9061	17.9896	18.2917	18.0094	17.7868	17.5061			4	4	0.185036	0.949224	0.0801406	0.472783
MAPKAPK3	16.6763	16.8516	16.5193	16.629	16.5903	16.6307	16.5886	16.8127			4	4	0.0542172	0.989673	0.0134473	0.154027
PRSS8	16.0989	16.3037	16.6493	16.3378	16.0434	16.2763	16.6916	16.5371			4	4	0.0781262	0.980607	-0.0396533	-0.217052
NRF1	17.2348	17.1203	17.2053	16.7935	17.509	17.235	16.5997	16.3938			4	4	0.219536	0.941686	0.154133	0.548406
FSCN1	16.6244	17.1327	17.496	17.5549	16.7522	17.0821	17.5879	17.4587			4	4	0.0217233	0.99754	-0.0182252	-0.0637885
IFI16	15.155	15.0124	14.6126	13.814	15.1469	14.3959	14.8125	14.9375			4	4	0.203589	0.9492	-0.174684	-0.51379
DECR1	17.0112	16.9543	16.9398	16.8683	17.0261	17.1514	17.2531	16.9724			4	4	1.19003	0.636702	-0.157371	-2.25986
MAN2A1	18.3808	18.1124	18.1471	18.0479	18.4767	18.3666	18.1492	18.1634			4	4	0.49454	0.841523	-0.116937	-1.08342
NDUFA5	19.4073	19.3027	19.4952	19.2783	19.3214	19.2075	19.1465	19.147			4	4	1.36201	0.590414	0.165247	2.5507
UGCG	15.2349	15.4202	15.1714	14.8611	15.1687	15.0061	14.8661	15.2601			4	4	0.274892	0.924635	0.0966179	0.664579
CLPP	17.8669	17.9113	17.9242	17.7253	17.7494	17.5823	17.8305	17.9637			4	4	0.353867	0.894752	0.0754657	0.821592
TST	19.488	19.3678	19.5803	19.3675	19.4656	19.2081	19.1078	19.5127			4	4	0.530326	0.821193	0.127328	1.1474
UBE2S	18.9103	18.604	18.2202	18.7323	18.6605	18.6107	18.0755	18.2152			4	4	0.50325	0.833426	0.226194	1.09907
GUK1	17.7829	18.0672	18.0482	17.8556	17.9301	18.1596	18.0447	17.7983			4	4	0.16466	0.951264	-0.0446892	-0.426754
HAGH	17.2426	17.1182	17.2502	16.9266	17.2038	17.0149	17.1066	17.229			4	4	0.015501	0.999133	-0.00412607	-0.0458247
HIST2H2AC	12.9633	13.7393	11.0386	10.0956	17.3291	13.7871	14.896	14.4167			4	3	1.479	0.549071	-3.14799	-2.75232
HIST2H2AA3	12.9633	13.7393	11.0386	10.0956	17.3291	13.7871	14.896	14.4167			4	3	1.479	0.549071	-3.14799	-2.75232
LAMA3	17.8646	17.9323	17.878	17.6972	18.0183	17.7663	18.0117	17.6875			4	4	0.104038	0.974713	-0.0279093	-0.282603
NDUFA9	19.4972	19.5139	19.4988	19.4677	19.5621	19.3971	19.4323	19.4203			4	4	0.49315	0.842032	0.0414467	1.08091
ME3	14.5342	15.1415	13.9341	13.554	14.3733	14.1375	14.0563	14.0895			4	1	0.134649	0.96111	0.126788	0.356852
PCK2	20.1113	19.6802	20.4162	20.0527	20.0404	19.6543	20.296	20.3353			4	4	0.0258485	0.996623	-0.0164461	-0.0755697
HADH	19.6065	19.3844	19.4592	19.4744	19.7708	19.615	19.4302	19.2042			4	4	0.0652281	0.984248	-0.023932	-0.183378
CYP51A1	17.3967	17.9104	17.7336	17.9734	17.6002	17.8206	17.7802	17.7001			4	4	0.0733036	0.981098	0.0282588	0.204547
UGP2	20.0521	20.1539	20.0435	20.0915	20.0822	20.106	20.064	20.1301			4	4	0.134074	0.960722	-0.0102997	-0.355487
ATP6V1F	17.8222	17.9946	17.8274	17.885	17.7795	17.8687	17.8478	17.7188			4	4	0.731089	0.757275	0.0786042	1.4942
PFKFB3	14.9712	15.4049	15.2466	15.0419	15.504	15.3179	15.4912	15.1127			4	4	0.682987	0.758999	-0.190289	-1.41255
UGT8	16.6433	16.8901	16.7025	16.7132	16.7244	16.9084	16.5992	16.4007			4	4	0.274268	0.923749	0.0791235	0.663302
TXNRD1	19.1791	19.1131	19.3133	19.2334	19.2248	19.1268	19.4028	19.415			4	4	0.452452	0.857197	-0.0826106	-1.00698
IMMT	19.985	19.8321	19.8674	19.8566	19.9603	19.8432	19.8551	19.8101			4	4	0.146685	0.956715	0.0181279	0.385206
FAM98C	16.8341	16.7542	16.9652	17.0214	16.9355	16.7411	17.0522	16.7467			4	4	0.0932572	0.978097	0.0248857	0.255653
CPEB4	14.9057	14.8286	15.4186	15.3894	15.4388	15.4639	15.3842	14.7122			4	4	0.188164	0.951607	-0.114232	-0.479755
KNOP1	16.5076	16.6408	16.6142	16.7403	16.3975	16.8007	16.7952	16.6741			4	4	0.148231	0.955843	-0.0411468	-0.388816
HNRNPUL2	19.9248	19.8177	19.8037	19.7579	19.8617	19.8064	19.8123	19.872			4	4	0.114669	0.970788	-0.0120716	-0.308755
INF2	19.638	19.6091	19.6087	19.5453	19.6049	19.5761	19.5772	19.5538			4	4	0.452059	0.857345	0.0223179	1.00625
PDS5A	18.3585	18.3686	18.342	18.2703	18.2947	18.3209	18.3004	18.322			4	4	0.498039	0.836509	0.0253615	1.08971
QSER1	14.4073	15.4032	13.9932	15.4329	14.5093	14.6315	14.2871	14.7467			4	3	0.29648	0.913906	0.265478	0.708414
AAK1	16.4012	16.7357	16.6409	16.7295	16.5615	16.5531	16.5736	16.5899			4	4	0.30647	0.910667	0.0573025	0.728451
KIAA1033	16.9678	17.1839	16.9717	17.0928	17.1853	17.242	17.1736	16.6852			4	4	0.0435513	0.99032	-0.0174694	-0.12503
SGSM1	17.7334	17.6412	17.7779	17.6455	17.9393	17.6739	17.6369	17.7424			4	4	0.265522	0.927307	-0.0486045	-0.645313
ERCC6L	15.6616	15.8367	15.7783	15.7044	16.0621	16.0745	15.7641	15.877			4	4	1.24596	0.625581	-0.199188	-2.35384
TSR1	18.6789	18.6319	18.6258	18.7144	18.6484	18.7678	18.5171	18.6255			4	4	0.159838	0.95269	0.0230646	0.415698
RALGAPA2	16.0167	15.9977	15.8198	15.5473	16.2187	15.7245	15.7927	15.7395			4	4	0.0514874	0.990174	-0.0234883	-0.14666
DPY19L1	16.824	16.6348	16.5832	16.6333	16.6704	16.544	16.5664	16.5247			4	4	0.725836	0.755106	0.0924692	1.48532
IAH1	17.3359	16.7831	17.0422	16.7785	17.7174	17.202	17.0506	16.7426			4	4	0.340691	0.900645	-0.193233	-0.796
ALG11	16.8926	16.9315	17.0629	16.8903	16.9285	16.6865	17.0244	16.5776			4	4	0.592762	0.794258	0.140054	1.25718
QRICH1	17.2482	16.9615	16.9651	16.8659	17.2379	17.5368	16.9288	17.0752			4	4	0.55752	0.809718	-0.184487	-1.19548
SMU1	19.1883	19.2127	19.1782	19.2824	19.3726	19.3006	19.2362	19.2966			4	4	1.24975	0.625065	-0.0860858	-2.36022
ATG2A	14.8485	14.7034	14.7513	14.5783	15.1544	15.5436	15.2709	14.5899			4	4	1.04213	0.674237	-0.419379	-2.01317
HKDC1	17.8803	18.2232	18.0234	17.9849	17.8491	17.7342	18.033	18.2398			4	4	0.190362	0.950806	0.0639029	0.48464
KLHL40	20.8683	21.0586	20.6904	21.0902	20.5137	20.6933	20.76	20.7341			4	4	1.22919	0.626856	0.251597	2.3256
CTU2	16.8455	16.3898	17.1536	17.1375	17.0966	16.4979	16.6858	16.8725			4	4	0.163922	0.951723	0.0934172	0.425065
HLA-B	20.3925	20.1169	19.9226	20.0466	20.2696	19.7932	19.9446	20.0079			4	4	0.35502	0.895105	0.11582	0.823821
LRRFIP1	18.4471	18.4528	18.4227	18.4582	18.3013	18.3806	18.3683	18.4243			4	4	1.54944	0.567853	0.0765829	2.87559
PGS1	14.9413	13.3497	14.1447	14.3954	14.0882	13.4173	14.0103	13.5081			4	4	0.567544	0.810255	0.451829	1.2131
LEPRE1	16.693	16.5813	16.7385	16.5808	16.587	16.6219	16.7116	16.5116			4	4	0.292803	0.918406	0.0403919	0.701
TRMT5	16.5809	16.5009	16.6658	16.5557	16.4633	16.4497	16.5447	16.8752			4	4	0.0239634	0.998075	-0.00739336	-0.0701985
LRRK1	19.9694	19.7856	19.8882	19.8714	20.2765	19.4322	20.0137	19.9935			4	4	0.10183	0.976375	-0.0503407	-0.27712
TWISTNB	16.2016	15.9079	15.7739	16.3577	15.8455	15.8895	16.2353	16.167			4	4	0.0553322	0.989314	0.0259719	0.157026
C1orf106	17.6575	17.4593	17.4736	17.4977	17.3714	17.4229	17.3664	17.5685			4	4	0.654395	0.772756	0.0897083	1.36366
MAP7D1	17.5619	17.3679	17.2563	17.3419	17.508	17.4546	17.247	17.2541			4	4	0.0611205	0.986067	0.0161114	0.172496
UAP1L1	16.4958	16.476	16.4133	16.2901	16.5316	16.5302	16.4923	16.4432			4	4	0.784426	0.726464	-0.0805159	-1.58404
ALKBH6	14.5503	14.5479	14.5979	14.5652	14.3874	14.3188	14.2064	14.1622			4	4	2.86803	0.334364	0.296612	5.62051
DAK	16.6373	16.4454	16.6733	16.6264	16.7242	16.6742	16.5302	16.6545			4	4	0.324444	0.905343	-0.0501366	-0.764132
LSM12	18.3582	18.6505	18.4843	18.568	18.6597	19.0493	18.5065	18.821			4	4	0.943986	0.694015	-0.24386	-1.85015
HSDL1	16.1162	16.4623	16.2079	15.1304	17.5107	16.8663	15.3494	14.7188			4	4	0.06608	0.984584	-0.132049	-0.185625
SLC25A52	14.1444	14.3631	14.3555	14.4915	14.2311	14.329	14.0434	14.0787			4	4	0.86223	0.718451	0.168076	1.71414
SLC25A51	14.1444	14.3631	14.3555	14.4915	14.2311	14.329	14.0434	14.0787			4	4	0.86223	0.718451	0.168076	1.71414
RABL6	17.3276	17.3477	17.3819	17.3776	17.4434	17.2905	17.4089	17.3318			4	4	0.0980374	0.975386	-0.00996923	-0.267658
VMA21	19.0503	19.1153	19.0458	18.9276	19.2188	19.1858	18.9707	19.0256			4	4	0.40024	0.882975	-0.0654445	-0.910035
TUBB8	25.0307	24.3062	25.1687	24.8707	25.3002	25.034	24.6652	24.9259			4	4	0.241605	0.934088	-0.13726	-0.595423
TIMM50	19.5094	19.6815	19.7943	19.7022	19.5528	19.5728	19.7782	19.7182			4	4	0.0724253	0.981741	0.0163884	0.202259
LGALSL	16.1537	16.5133	16.546	16.4774	16.8132	16.6858	16.4347	16.1973			4	4	0.278219	0.924513	-0.110144	-0.671384
PARP14	17.0043	16.8382	16.9381	16.7091	17.2344	16.9478	16.9383	16.9609			4	4	0.757542	0.741672	-0.147913	-1.53884
GLYR1	17.335	17.3381	17.4038	17.3836	17.4156	17.3588	17.4027	17.4083			4	4	0.714065	0.755323	-0.0311971	-1.46538
C5orf22	15.6213	15.4965	15.5375	15.537	15.301	15.4252	15.5554	15.3763			4	4	1.17967	0.633696	0.133559	2.2425
KIAA1432	20.9606	15.9485	20.2391	15.3867	15.6199	15.3904	15.3215	15.4507			4	3	0.956003	0.687275	2.6881	1.87011
VPS26B	16.7376	16.9879	16.8924	17.0185	16.787	16.85	16.8537	16.8759			4	4	0.460969	0.853202	0.0674543	1.02256
LARP7	17.3299	17.525	17.4898	17.5285	17.1921	17.2807	17.3747	17.4128			4	4	1.18162	0.636897	0.153261	2.24576
NADK2	16.7193	16.681	16.5426	16.5644	16.7969	16.5536	16.5793	16.4556			4	4	0.137242	0.961009	0.0304813	0.362999
HYDIN	21.2451	21.6351	21.2842	21.0505	21.2536	21.2991	21.2516	21.4578			4	4	0.0310931	0.99276	-0.0118499	-0.0904046
GXYLT1	16.782	16.9089	16.6906	16.8534	16.6242	16.716	16.6618	16.8329			4	4	0.74986	0.745111	0.0999837	1.52589
ACSF3	15.5303	15.4942	15.4733	15.5828	15.2907	15.4593	15.6057	15.776			4	4	0.0419119	0.991191	-0.0128012	-0.120521
PREPL	16.1774	16.1494	16.0941	16.2369	16.2112	16.3999	16.1517	16.2193			4	4	0.630441	0.779475	-0.0810742	-1.32247
TBC1D10B	16.4716	16.3592	16.3928	16.43	16.2399	16.1911	16.3398	16.6287			4	4	0.258028	0.931203	0.0635467	0.629794
TPRN	16.227	16.1729	16.9216	16.3433	16.408	15.7535	15.369	15.7597			4	4	1.12568	0.646789	0.593633	2.15226
ANO6	15.4725	15.2463	15.5787	15.4088	15.1425	15.6918	15.5652	15.4377			4	4	0.0868532	0.977634	-0.0327222	-0.23943
PLCH1	17.9769	17.8439	18.0319	17.7718	18.0948	18.0483	17.746	18.3573			4	4	0.515128	0.826278	-0.155471	-1.12033
FILIP1L	15.8965	16.1892	16.0336	15.8223	15.8826	16.0956	15.9459	15.9363			4	4	0.078824	0.980354	0.0203154	0.218853
MRPL51	17.1163	17.4661	17.2034	16.8011	17.3904	17.3666	17.4759	17.2606			4	4	0.777789	0.731529	-0.226658	-1.57289
GRIPAP1	16.1569	16.1461	16.1734	16.3753	16.6061	16.6262	16.5644	16.4088			4	4	2.43806	0.46186	-0.338444	-4.61169
CCDC58	18.0684	17.8648	18.0263	17.7972	18.0825	17.7439	17.9313	18.2284			4	4	0.183579	0.949294	-0.0573788	-0.469526
TMEM259	15.7544	15.5136	15.6254	15.6408	16.7402	16.2426	16.0552	15.8489			4	4	1.61252	0.590678	-0.588156	-2.9873
FAM98B	18.6082	18.5927	18.8358	18.5442	18.7429	18.7297	18.7266	18.7264			4	4	0.631101	0.779005	-0.0861416	-1.32361
PDCD4	15.0551	15.4868	16.5089	15.6212	15.7055	15.8354	16.3071	16.3421			4	4	0.502582	0.832259	-0.379499	-1.09787
FNDC3B	15.3416	15.5297	15.1732	15.6118	14.9401	15.485	15.4986	15.872			4	4	0.0570532	0.988501	-0.0348394	-0.161642
AGPAT9	15.6266	15.5448	15.5281	15.4349	15.7911	16.0107	15.4447	15.553			4	4	0.592303	0.792675	-0.166279	-1.25638
CEP55	16.9505	17.1722	16.6712	16.969	16.7964	16.8983	16.6251	16.6727			4	4	0.797125	0.725024	0.19264	1.60534
C17orf85	16.9459	17.2598	17.1935	17.2273	16.9252	17.181	17.2256	17.2595			4	4	0.0289771	0.992767	0.00880909	0.0844381
TP53I3	18.5074	18.76	18.8492	18.6381	18.702	18.9239	18.8801	18.7929			4	4	0.750363	0.745539	-0.136014	-1.52674
C11orf73	16.8789	16.9583	16.9219	16.8057	16.8189	16.6921	16.7175	16.699			4	4	1.95058	0.523356	0.159288	3.61191
ORMDL2	17.7931	17.8928	17.6989	17.9007	17.6465	17.956	17.7782	17.7431			4	4	0.199031	0.949381	0.0404525	0.503791
GLE1	15.8507	15.7758	15.6544	15.7404	15.9083	15.9127	15.9054	15.2785			4	4	0.0084465	0.999473	0.00409603	0.0251654
USP39	18.4206	18.1026	18.2746	18.3534	18.4383	18.4334	18.3739	18.3568			4	4	0.779025	0.731141	-0.112798	-1.57497
AGK	18.6707	18.5785	18.456	18.6261	18.7504	18.6712	18.5219	18.6253			4	4	0.391139	0.88553	-0.0593548	-0.892865
SETMAR	14.0703	13.7883	13.8538	13.3657	15.9658	16.2808	14.8061	12.369			4	4	0.564131	0.809983	-1.08585	-1.20711
PYCRL	15.5899	15.7578	15.9541	15.7445	15.6747	15.6785	15.7482	15.99			4	4	0.0368791	0.99054	-0.0112281	-0.106591
TSSC1	16.9434	16.9288	17.3092	17.2524	16.9496	16.9302	17.1685	17.0696			4	4	0.286825	0.921652	0.07898	0.688902
CDCA8	17.5149	17.2171	17.2968	17.6581	17.0497	17.1079	16.6785	16.7372			4	4	1.92802	0.527285	0.528401	3.56869
SOWAHC	15.9485	15.9849	16.1183	15.9566	16.5872	15.6075	15.7917	16.0679			4	4	0.0180141	0.998658	-0.0115221	-0.0531086
FASTKD1	14.4435	14.7173	14.7984	15.0595	13.8883	14.1275	14.2294	15.1478			3	4	0.639571	0.77632	0.406404	1.3382
BOLA3	15.7927	16.2903	16.0638	16.1526	15.3076	16.0011	15.9217	16.2722			4	4	0.378653	0.890131	0.199156	0.869165
HS1BP3	16.1064	15.7491	16.2733	16.1585	16.3949	16.5467	16.8043	16.4697			4	4	1.81178	0.552442	-0.48208	-3.34971
WDR81	11.8156	13.0579	13.1038	12.5523	13.6051	12.9638	12.9502	12.9745			4	3	0.701852	0.753151	-0.491057	-1.44465
ACTBL2	22.1249	23.7049	22.186	22.2931	22.6226	22.9266	22.3699	23.4751			4	4	0.247667	0.935821	-0.271343	-0.608168
CCDC93	15.31	15.7705	15.5298	15.4018	15.1303	15.5153	15.642	15.3364			4	4	0.267267	0.925716	0.0970125	0.648913
ESCO2	16.3753	14.6366	14.7238	14.6157	13.8474	14.1768	14.5246	14.5319			4	3	0.900713	0.702656	0.81769	1.77822
EAPP	17.9777	17.5757	18.2013	17.4556	18.1673	17.9003	17.8125	17.8027			4	4	0.249098	0.934521	-0.118142	-0.611169
OCIAD2	18.7153	18.9391	18.6928	18.5443	18.5503	18.7968	18.7628	18.6874			4	4	0.0872582	0.977686	0.0235891	0.240461
SFT2D3	18.9902	19.6223	19.8473	19.5687	19.3638	16.8239	17.8322	17.1453			4	4	1.55808	0.568925	1.71582	2.8908
PAN3	14.7643	13.8977	14.6526	14.6625	15.0733	14.9644	15.1652	15.5025			4	4	1.58806	0.588905	-0.682073	-2.94382
PLEKHG4	15.54	15.7088	15.8401	15.3507	14.9291	15.4075	15.3895	15.6546			4	4	0.695027	0.756371	0.264765	1.43305
TMEM41B	15.5651	15.7017	15.773	15.5844	15.5941	15.6717	15.734	15.8973			4	4	0.364376	0.892824	-0.0682671	-0.841851
TMEM97	17.9467	17.4739	17.6776	17.5264	17.7602	17.8414	17.6601	17.5285			4	4	0.123247	0.96542	-0.0414166	-0.32957
TMEM128	17.4052	17.1526	17.0222	17.5372	17.1121	17.264	17.6765	17.4427			4	4	0.225012	0.941818	-0.0944939	-0.560166
YIF1B	16.5928	16.7356	16.6574	16.5325	16.4736	16.5962	16.4342	16.5093			4	4	1.19607	0.634615	0.12625	2.26999
ZNF326	17.364	17.5937	17.6104	17.5605	17.3381	17.5785	17.5552	17.6385			4	4	0.0178292	0.998563	0.00456715	0.0525739
NOM1	16.022	16.037	15.9937	15.8038	16.6347	16.0861	15.6689	15.8775			4	4	0.187611	0.950846	-0.102665	-0.478524
MEST	17.12	16.6175	16.9201	16.9846	17.1868	17.1866	16.9397	16.4149			4	4	0.0351649	0.991302	-0.0214472	-0.101815
PDZD11	16.5422	16.5789	16.4812	16.6673	16.3078	16.808	16.6037	17			4	4	0.309544	0.909062	-0.112476	-0.734586
DNAJC21	16.0609	16.1715	16.1293	16.2319	16.0198	16.1176	16.2678	16.1961			4	4	0.0101503	1	-0.00193882	-0.0301843
HERC4	16.6157	16.518	16.5943	16.3959	16.8931	16.6279	16.6965	16.7017			4	4	1.40892	0.574842	-0.198851	-2.63112
PIGG	16.0374	15.9089	15.8825	16.0346	15.9249	15.8046	15.9388	15.8969			4	4	0.715086	0.756167	0.0745504	1.46711
PPP6R3	18.7642	18.7563	18.6396	18.5637	18.6267	18.6269	18.483	18.6216			4	4	0.748244	0.746081	0.0914173	1.52317
RABL3	15.7657	15.7353	15.46	15.8512	15.9614	16.091	15.8589	15.6667			4	4	0.766148	0.735007	-0.191429	-1.55332
COQ5	16.2809	16.3165	16.4724	15.8079	16.4783	16.7267	16.4057	16.1517			4	4	0.554451	0.811665	-0.221174	-1.19008
SH3D19	15.7648	16.0289	15.9085	16.0881	15.7247	15.8301	15.9277	16.0686			4	4	0.236661	0.936322	0.059819	0.584975
EMC4	18.247	17.9635	18.1658	18.3089	18.4724	18.1341	18.2591	18.082			4	4	0.230114	0.940188	-0.0656004	-0.571066
NOMO2	19.7209	19.6796	19.5438	19.7483	19.8461	19.847	19.6556	19.5806			4	4	0.305388	0.910603	-0.0592017	-0.726287
EARS2	17.6717	18.003	17.728	16.9544	17.9193	16.8932	16.8194	16.9457			4	4	0.616445	0.783896	0.444849	1.29829
C3orf38	15.6903	15.3743	15.6344	15.5468	15.646	15.7298	15.5943	15.6569			4	4	0.605675	0.787196	-0.0952806	-1.27963
METTL10	15.7856	16.1422	16.1314	15.937	15.8582	16.0668	15.7208	16.2646			4	4	0.0514048	0.990005	0.0214698	0.146437
MIA3	18.3982	18.4189	18.4775	18.3655	18.4779	18.3248	18.4156	18.3577			4	4	0.202508	0.949992	0.0210156	0.511425
PITRM1	19.4206	19.3571	19.4603	19.3573	19.4059	19.3014	19.4018	19.4073			4	4	0.217108	0.943178	0.0196991	0.543171
PSMG4	16.4848	16.3886	16.248	16.3967	17.2961	17.0302	16.5192	16.1838			4	4	0.724325	0.753178	-0.377811	-1.48276
WDR44	17.5353	17.5958	17.5776	17.5403	17.4967	17.4875	17.5823	17.5633			4	4	0.487086	0.843754	0.0297823	1.06998
DOCK11	17.0802	16.3493	16.4484	16.3224	17.304	17.5666	16.6207	16.6814			4	4	0.841251	0.72366	-0.493125	-1.67914
PRRC2B	13.279	13.8729	13.6086	14.093	13.3676	13.604	13.8961	13.8719			4	4	0.0462407	0.990175	0.028501	0.132396
TJAP1	15.6416	15.7299	15.8346	15.6703	15.4666	15.6206	15.6743	15.8016			4	4	0.428027	0.867668	0.0783401	0.961941
RRP12	18.9856	18.9995	18.9106	18.9727	18.9328	19.0067	18.8914	18.9226			4	4	0.404473	0.880543	0.0287461	0.917991
COA6	17.0868	17.1413	16.9474	17.1052	16.9509	16.8153	17.1382	17.2684			4	4	0.0902982	0.977755	0.0269794	0.248178
TOR1AIP1	19.8827	19.8296	19.9939	19.8911	19.7753	19.6973	19.8629	19.8721			4	4	0.92479	0.699309	0.0974369	1.81825
CEP78	14.9408	13.9306	14.8772	15.0231	15.3547	13.2515	13.5527	14.4991			4	4	0.435296	0.864512	0.528428	0.975399
AARS2	16.9602	17.148	17.0725	17.0476	17.1217	16.9803	17.2035	17.0427			4	4	0.189954	0.951114	-0.0299926	-0.483733
